ID,artist_names,artist_ids,release_date,release_date_precision
38qcJNBvek8zT8xoOi0oZ4,"Johann Sebastian Bach,Charles Gounod,Judy Loman,Nora Shulman","5aIqB5nVVvmFsvSdExz408,42Vmza0WYHdhsgxFmf9Tui,3fGtLlq8qrB9tmFOjBBe5M,4gQXRvD8CKSLIJR09WhrRK",2003-09-01,day
6kyiWsforDWCq1VBCm4BNZ,"Jacques Offenbach,Royal Philharmonic Orchestra,Philip Ellis","4OihBPCQzR4GfbzqOY69Xm,0MvSBMGRQJY3mRwIbJsqF1,6eFKhfcEpptaK2LAxZbB9S",2007-08-03,day
1uvymuDAr8WNCRQO3E4h5L,"Jacques Offenbach,Anna Netrebko,Elina Garanca","4OihBPCQzR4GfbzqOY69Xm,5moBlpk9BYtujdRW6VLepL,74qCFeNvjcO4R0cRXik17C",2008-01-01,day
3pyYmsQ8IRQTmUy79lSVGa,"Franz von Suppé,Royal Philharmonic Orchestra,Philip Ellis","0Yy8ebHB2Ubh1xVIdddNYF,0MvSBMGRQJY3mRwIbJsqF1,6eFKhfcEpptaK2LAxZbB9S",2007-08-03,day
60UrTQhC671lTDzLxY7tem,"Franz von Suppé,Stefan Rachon Orchestra,Stefan Rachon","0Yy8ebHB2Ubh1xVIdddNYF,2har8juBGmM1seURvEX49E,0BrKd3CrR2PVUazDnH5TxO",2014-07-28,day
3PrXl9ARFqciWAG8QJnilA,"Édouard Lalo,André Navarra,Charles Münch,Orchestre de l'Association des Concerts Lamoureux","4kWXpaUAQNnuCcaPiwFYW1,3gRhPRzqUOuQAei7DMGJIC,2RKnompMfdeZsyis6Gs4ce,65Y7NHumo7PaVVTr5C2EaL",1967,year
7ePJDGh6zM0XrOslnnz1Rj,"Anton Bruckner,Collegium Vocale Gent,Philippe Herreweghe,La Chapelle Royale,Ensemble Musique Oblique","2bM3j1JQWBkmzuoZKu4zj2,17BdLN9q8RRQQqyklLwac1,2ozcTa5tl8qhSbhJKM60I5,1C3XEupIPUifPP8v7Y0UPQ,24OlsrEC1dxBqIh4GbT2VR",2002,year
5LYAuItJcXH06adHkebOmf,"Johann Strauss II,Eugene Ormandy","5goS0v24Fc1ydjCKQRwtjM,3naY4Tq98GRh9K8xOsINyv",1988,year
6FbPeP7zBqDfWUFSotbmUq,"Johann Strauss II,Bavarian State Orchestra,Carlos Kleiber","5goS0v24Fc1ydjCKQRwtjM,3ZXZN86zspTIIkwbzlkDwf,6aL4ovuNuBg7rmrPjOTIUN",1976-01-01,day
0cynHMFEyxGdL8QR1fhDL3,"Louis Moreau Gottschalk,Antonio Iturrioz","5Q6oes1V99h1T2ufiUNI2c,5IR5Kp8I802OcfXqR7HdOu",2018-09-21,day
6HrtxOV3UKyyYxtnIE9xar,"Alexander Borodin,Festival Symphony Orchestra","34MYamymtmnsmpwbqydd7I,7xyeenYaafkmRhVrACLj5a",2017-04-13,day
1ipJdiNMjgvfAilddGT9sI,"Johannes Brahms,Martin Tchiba","5wTAi7QkpP6kp8a54lmTOq,2D0Kl9VUOvDv8Qkx0AjDxq",2012-07-20,day
59eTbibtvvBIGj27eN3zqq,"Camille Saint-Saëns,Stéphane Tétreault,Fabien Gabel,Orchestre Symphonique De Québec","436sYg6CZhNefQJogaXeK0,2tGi3flDueKAWtThOESXo5,7sNPhallBaH63Y8Oat15yo,3ZC5p9tAVLeSRmABaBiVCQ",2012-09-25,day
7eq81ADQrugi0YHqmA1Oy1,"Mily Balakirev,Christian Spring","2V5Fnwup32wFPAtMi2vmXq,1ieLerDCxcvEVklW8h5yPT",1989,year
4HvXuaACYr7evxT8nrM8YX,"Mily Balakirev,Vladimir Stoupel","2V5Fnwup32wFPAtMi2vmXq,5Rx1Xtr7hj0TX2eqUFSanz",2017-08-18,day
0NwyxchEawg8eL8EO2A1DZ,"Modest Mussorgsky,George Szell,Cleveland Orchestra","284mnx33IWcymQEpMxyfHl,2CFaOiHKik5FgNGzZJ08sx,0jJszR81GjA87jeRq0Jgwz",1958,year
1CqzAHY4fRx2ErgIcexbfu,"Modest Mussorgsky,Paul Lewis","284mnx33IWcymQEpMxyfHl,4LYCuV8d6rylb6zjv2k03l",2015-01-12,day
01rntacu6clKb9acYmmaWp,"Modest Mussorgsky,Valery Gergiev,Mariinsky Orchestra","284mnx33IWcymQEpMxyfHl,2LxnoYPOe0FCLC82R3xgO2,2rRUfv2w535SEUV1YO5SP6",2015-02-09,day
3V5Ll5VOIjdKX322H5BofW,"Emmanuel Chabrier,London Symphony Orchestra,Ataúlfo Argenta","7y3p0lS9e0oGcJUOHlF1wk,5yxyJsFanEAuwSM5kOuZKc,16Tv8Es1dOEzT0hHKA9ChT",2006-01-01,day
5qFjvXO0QNGgbkisEGEiOo,"Emmanuel Chabrier,Leonard Bernstein,New York Philharmonic","7y3p0lS9e0oGcJUOHlF1wk,2LmyJyCF5V1eQyvHgJNbTn,3gacryguGmpmCvgPGt2CBI",2018-11-02,day
0XfFRLi9G87t57kqZAzeef,"Jules Massenet,Nicola Benedetti,London Symphony Orchestra,Daniel Harding","1AoIc5YFH0aSFc4mKqBEeB,02B3Os1lCLuWR6klPJiQpW,5yxyJsFanEAuwSM5kOuZKc,3sjupE75AphhTX12fgkQv6",2005-01-01,day
0HsZLk2vq6IUfWCTQTglHZ,"Jules Massenet,Joshua Bell,Michael Stern,Academy of St. Martin in the Fields","1AoIc5YFH0aSFc4mKqBEeB,3Ka1nDpDzxDveEqUPzIeom,0wQyWXnSeeg5nQvktH1fSk,77CaCn32H4mOMQA7UElzfF",2003-10-10,day
0nF5aQoLs2YtbWwClXvumL,"Nikolai Rimsky-Korsakov,Isaac Stern,Milton Katims","2kXJ68O899XvWOBdpzlXgs,3HYV4ZdJ1LSOhPo5ehlEqF,2JT5ZWU42A5WIjBh3Y9DKU",1963,year
5UUNrbwbYIkNshq22NNKrX,"Leoš Janáček,Jerusalem Quartet","46xXzoOdtD7SL2PTRq5irp,7AnE8Jpu1vxLeXcs6OKYHE",2014-01-13,day
24wZn1djFi2bgYPJDRZD5d,Unturned,2bT1gJ4qahYAMFmaoFV7Nj,2019-03-22,day
4mKan75KUBcrFUZE9lA09K,Niiice.,7uULHYi1Itll0KdBNcE0Xz,2019-03-01,day
4S6a67znoVmnGl4wsFfEiT,Gramma,1DlNHTQIoGS0qtx0NO1HwM,2018-05-29,day
0F4AtlO19oE3xglO2Ow2AI,Pierre,6YeE1sK3msrIlctZTKq1vV,2018-10-12,day
7DVV2unuMtCId3xUUbKoOU,Household,40G0WnUak8rnxWtRJaL3ie,2018-02-23,day
2fascChnCgB3fo2hDqhO7K,Dillinger Four,4YAN46l70QV0PGXlMg0iHi,1998-06-23,day
5wJJfvOCnWtYgcxk4NEu50,Inconsistent,1fDdzBEqWQtSbxE6iEncbf,2017-03-27,day
5Oy1n2xgb1GLLbGXyTczVZ,Harper's Jar,7timIDMwqUtel9ii3qMJK7,2018-02-15,day
1gqmqCDTaFSEYqP0KXH4HN,Last Import,2g1PaIt2LmMt4Jvre04h4i,2019-02-01,day
6EtkTOoSrCGH8Jvte3tU81,Double Grave,432pBIkMh8DwgQBQ5cDILK,2018-04-27,day
7HXGbz1vdz1URPgqSuq0pM,Victor Shores,0QN5i4wWLfsYaRELAIO2wr,2016-07-15,day
2gTVUNQeGtHXKWlrgcXcvG,Off With Their Heads,5oPflNEIhaZ8pFJWxMZtDv,2013-03-12,day
0GMLqTTIhMo9NPLhU3EuGS,Molly's Worst Enemy,6dEw63fWDFnAy4Pam2B1Qp,2014-10-13,day
3nHem3dW04AdRYjfuPTaAv,War Prayer,7JA7BD1SPoT020o5T60b1K,2019-01-31,day
7yhPFKShKFymungjXhdYxZ,Banner Pilot,2XhpclWPWJPpYnpFGRGIzj,2011-10-25,day
2N5V4PVgRxZA3oRkjYQpen,Bruise Violet,0pfAzVnvJBxvawCfABRzre,2017-05-17,day
4wxe5j3btJdHyAEi0LgADQ,Scrunchies,3ndZ6yY1kX6H0sq90ybuKi,2018-06-01,day
5uC1Xfg3bOQti3HfrCRYjT,Wanderer,43YZSoGvcmLSpOjeQMzkg8,2018-03-27,day
55oE1XL7HceNY7VR7Nz4yu,Babes In Toyland ,3Xdna5z74yNICNKqdaNX9z,1995,year
22YiZoisGx11eE3MeNoTij,Doggy,6SRnzblODAAEUP4HVxPrjU,2018-11-07,day
2EwjN8amii7RJ4DQSUbni5,With Iowa in Between,2HLzfg2TxrkX7yKLKdGE5I,2018-08-07,day
4WYmh2wjWF3NLzQAsU0zgA,Buildings,0Gujru83HeRrSmk80j7tWQ,2017-04-28,day
6hSG2URtbAGoYDQqVAYdJ4,Lifter Puller,5ln57CgiNtmgrZFbBWKsSK,2009-12-01,day
1G6vj9LFuWZfK2DkleKzSp,The Soviettes,7o4SQie2eJJYTOFiN1PXQh,2005,year
1V1UOkNwNCnF5D3j4aZwuy,The Carnegies,6DofrNCZiGhQn4ZQ68L95I,2018-03-13,day
1GdNFO6PG3TtmXdLsMOQjW,The Aftergreens,3IL7AGyNGQymkDWR7CzgKM,2018-05-11,day
0OhmVU4qehUsn7bfwWkeR0,Partition,2KM7sdMLkFiR5MPmwT6y2S,2018-10-03,day
79CDQAk6w9fbdDsfFNFe7X,The Plastic Constellations,5Vg1ha7rARhnwt4t3Gzq3J,2008-04-15,day
5sPxS4uNoi1HdI5VofryoV,Royal Brat,2nsqDdnAg6Wlgkfxv5MlKC,2018-02-23,day
5Lqx6FY2cbXoaSDFB2KnqC,Maeth,0dy4JvtQcpk7UwZxe310Tf,2013-09-02,day
6SQwf4pjCDUvI7gocMXnee,The Blind Shake,0xGlP9vrH88sGO3iNAExTn,2011-07-26,day
3uZXzDpSUVq33TXqEe38wS,Divorce Rate,0BnhS75YJWS8TJ3cvQZYYg,2017-08-15,day
4Uobk8LIrqaGzU1JV7cYwC,Careful Gaze,0Eq0sOBzOFE1j2KvH9wJMj,2018-08-01,day
4RHZ6xKrHTzTCXYLrrM8xm,Twelve Hour Day,1jVUSTDSW9FTWAbdEzJaht,2018-11-16,day
4q0X7OanmnLMh7d5LRWcPk,Black Widows,1R66u3Zc7qiTlzMYnXdV31,2017-10-31,day
3OLVgTJIlaftG8IB65fcv7,Dirty Junk,1Xr5Qcm6oT01s6Npb7vD6o,2019-01-19,day
6Eacp923OKENStNc8p7TQb,"The Von Tramps,Timisarocker,Space Monkey Mafia","29dTAuPoKti4HkhlFJVtVI,4f7tsHH3y0fy1R7Z0W448b,0YDHzu1EeRjKSTjjDJxfC4",2018-03-16,day
1JW1S2AUqjfZ5xfLvqB1NB,Blue Ox,2a6v7DDBqFy9xFT24BaAjN,2011-06-28,day
6nuEbG0bQf05TH8SaRtoAc,proper,2motG7NjCav6OQrhYn9GcZ,2018-09-13,day
0kMas8I0Hz2a3i8hG1J92b,8 Year Weight,2SgTRTIEq1oNoirrMylyxq,2018-04-28,day
2zRhmo2pqFtCYDosvYF54E,Joe Bartel,38O9w2xIunDDbK3vM7vydE,2019-03-29,day
0F5CM8aoIMlp5YEHUasiCu,Kloud,3rbY17EjBlB4X4NePRyGft,2017-10-07,day
0JVwyBv63FIe5fCBztoUpb,Bleach Bath,3A3xzNT6utHXmTvaHybeBq,2017-09-10,day
7168j7pOQrxROc0TdJdtHC,A Better Hand,47xNUgLIu6skUOgb8PEuEI,2019-04-05,day
7p96AOSK3vPLV9zhnzJVww,Charlie Doesn't Surf,4hS2ZfOLpn0FMOG98g0l9y,2017-02-26,day
0gfiviXhsUEfmg5BaG7DZp,Runaway Ricochet,57nu2zadqNiQD0daE170e1,2018-11-09,day
31PNNc3NgnBqdmqZMFOdNY,Absolutely Unsure,5gKKjUlQlhU58JZCMhzn2r,2017-10-27,day
0sfVBizdnHQbikmPt0r8aN,Nanashi,5WX5y2P6skHCrTmD6u0rDF,2016-03-17,day
1jH9IM58S5cSyIQu57Ljz7,Fret Rattles,6b3qArfUGzpmgSN6qXfEHb,2016-09-16,day
70AVgLJXVfvSDONiJ3UyPE,Lutheran Heat,6d2OPN7YLZstqwOqaEoO2Z,2016-08-19,day
6DhiDJrbblQagnHVcxL6TW,Late Night Fights,6GkSLJj5CGLIckLIb8J4LR,2017-05-12,day
6YVUNz6FcesINpv6xyrXRr,Saving Heroes,7arGJpWhyLWQJb3idjrApm,2018-10-19,day
6n6LmJM2jpCyC7etFvt5Mb,WAR//PLAGUE,7vHweLMQqdHmz0puG7sPc2,2017-03-01,day
3MKPCDvt77SUastKYHij5D,Much Worse,7ElaPr9wN9QIppFxWB07gj,2015-12-07,day
6lkLjTnRrMXA7vFmLFInlh,"Empire Down,Matt Henson","7M4Cd0Tu8hvJ3hpe46NonT,4iRYEac1qDrPAAp2dbAKyW",2018-03-13,day
6315XlIxnHKvQGA4zpusuV,Unturned,2bT1gJ4qahYAMFmaoFV7Nj,2015-03-21,day
46NtwgwjH9gOgUb8qWAlwR,"Gramma,In Lieu","1DlNHTQIoGS0qtx0NO1HwM,3wzk2FZ3sxddtDvKL5OfRA",2017-11-14,day
2xtp7LeCyzJxMSj2NXS25E,Pierre,6YeE1sK3msrIlctZTKq1vV,2018-10-12,day
4ZGmY9YkMJoncnhZwcdZ2b,Household,40G0WnUak8rnxWtRJaL3ie,2018-02-23,day
41nUYjEtTXk0eVZBf39764,Inconsistent,1fDdzBEqWQtSbxE6iEncbf,2017-03-27,day
7kSjwuEKDv7V54Girg37dM,Dillinger Four,4YAN46l70QV0PGXlMg0iHi,2008-10-14,day
01soYZcXNvzD9O8dAeGD86,Harper's Jar,7timIDMwqUtel9ii3qMJK7,2018-02-15,day
5Dq010MOpB8hBfnS2Eab17,Last Import,2g1PaIt2LmMt4Jvre04h4i,2019-02-01,day
1xP6aUmnMr3z2TMseOHilc,Double Grave,432pBIkMh8DwgQBQ5cDILK,2017-04-28,day
3iEZvo9hrwMyoQvf5gpGBK,Victor Shores,0QN5i4wWLfsYaRELAIO2wr,2016-07-15,day
5sbJlREK2vd73AhpiZfUku,Molly's Worst Enemy,6dEw63fWDFnAy4Pam2B1Qp,2013-01-20,day
7dNsLDM4BflWv392VYzr7n,Off With Their Heads,5oPflNEIhaZ8pFJWxMZtDv,2010-06-08,day
0iLE86dr85b7mKguCnfDB2,War Prayer,7JA7BD1SPoT020o5T60b1K,2016-10-07,day
6sS0PnlRyE5UKTjmB24pYG,Bruise Violet,0pfAzVnvJBxvawCfABRzre,2017-05-17,day
7gyUv52EJaPW4XAkOqXmxN,Scrunchies,3ndZ6yY1kX6H0sq90ybuKi,2018-06-01,day
6SiUvRWx9znOn54ToCu58C,Banner Pilot,2XhpclWPWJPpYnpFGRGIzj,2011-10-25,day
66rUusEXMty7p8ug8GPpkK,Kitten Forever,49aEBCKsGMO5vaRnr1GBg4,2016-03-25,day
4IvetOyvfVPh3bDSDEwyFV,Wanderer,43YZSoGvcmLSpOjeQMzkg8,2016-06-13,day
4TRfcH8Uu6G785dkf6VXP4,Doggy,6SRnzblODAAEUP4HVxPrjU,2018-11-07,day
0o0fnK2CqZvI3jONRDv6ax,Babes In Toyland ,3Xdna5z74yNICNKqdaNX9z,1992-08-07,day
0WFBtZR0JdJrcAFr9U9vTy,With Iowa in Between,2HLzfg2TxrkX7yKLKdGE5I,2018-08-07,day
2sGCQ8j6g6w4Q6a8017Hkz,Buildings,0Gujru83HeRrSmk80j7tWQ,2017-04-28,day
17WRLzQWEO8rzGSkVsVXkx,Lifter Puller,5ln57CgiNtmgrZFbBWKsSK,2009-12-01,day
5oWD0FAZeBdmARw6vJ6VK9,The Soviettes,7o4SQie2eJJYTOFiN1PXQh,2005,year
2ejRHgqY2mvDUgYHEItorp,The Carnegies,6DofrNCZiGhQn4ZQ68L95I,2018-03-13,day
6hHqWgg2yWikM6WsSKscjh,Awesome Snakes,4rcOHsPZVgDcY5KKx5T4cd,2006-07-17,day
4eZMGhDPtRzRIOyxXq73fO,Tongue Party,5ZN5lbKQ8D0uwWmDRLVmJG,2018-05-05,day
4QAEdETNK5zoGDIMMPUYhr,The Aftergreens,3IL7AGyNGQymkDWR7CzgKM,2018-05-11,day
6y9e93Fqq0HJNc8hSelPSN,Partition,2KM7sdMLkFiR5MPmwT6y2S,2018-10-03,day
2aIeDAUJhwxcS9b5xNcKEp,The Plastic Constellations,5Vg1ha7rARhnwt4t3Gzq3J,2006-01-24,day
6uzy5KDhu1XzCKtay1Enxs,Royal Brat,2nsqDdnAg6Wlgkfxv5MlKC,2018-02-23,day
57uRcyTQVthFgDKez4NgBP,Maeth,0dy4JvtQcpk7UwZxe310Tf,2013-09-02,day
28bRT1jabSh26qiyp3RU91,The Blind Shake,0xGlP9vrH88sGO3iNAExTn,2011-07-26,day
3hyDkvzviaW44ZE9yDqssr,Divorce Rate,0BnhS75YJWS8TJ3cvQZYYg,2017-08-15,day
0doQ1ABCxDGBy6i8vMeQw9,Careful Gaze,0Eq0sOBzOFE1j2KvH9wJMj,2018-08-01,day
41Pr5Zest4jnByQyn4GTPY,Twelve Hour Day,1jVUSTDSW9FTWAbdEzJaht,2018-11-16,day
6AEqJb5eyjRFOk22IsEz7N,Black Widows,1R66u3Zc7qiTlzMYnXdV31,2016-08-06,day
3zqBECQZMCAiTKVtYhWcXj,Dirty Junk,1Xr5Qcm6oT01s6Npb7vD6o,2019-01-19,day
0jFa52MmEYHXBPKLFIG7UJ,22-20s,3I3zGmpilE7YAI6DNoAxPs,2008-08-29,day
0G2AuXLiwG8CDccAo3ZeiL,"Akinyele,Kia Jeffries","3P8PFi9LRirEf3JiEDOHZM,16n6IJWIXexsdwcJ4LpYfj",1996-08-13,day
5VHRwoSJfaTj7YzQHhjHal,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
15fyNZkaLjjor8CsJYejHP,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
2Bg9mOf09O9pmJth5ZqiAu,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
0lr3oC7AQPrMiZqTtp4CDC,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
4VGCZo5myww18XVGekhipX,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
36V18atN6rFMn8kfE9rTfn,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
2qRVhIfSmANU1nJCXZjLhL,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
2J7ysnFDww9fR9Jm99D0UB,Amanda Blank,6cMBAd7j8KLD9TnjfwQ91E,2009-01-01,day
