ID,artist_names,artist_ids,release_date,release_date_precision
3vJoJFZVpGysIdyixD1gHK,Caroline Henderson,3xIrRi4oP84o7Jr8OZCnpv,1995,year
2s4hUYZnXpSOOlha7GSC4B,Souvenirs,6F0pa9RCtQNIaQXf9eVfsA,1994,year
7hEQvy6loqf1c1pFSGPWAq,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-09-08,day
1SajIIxYbZ78Pt0aPkE4O7,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-09-08,day
50t4wVxNi5KKtPUWGUovTF,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-09-08,day
5Y3UxFzwxJf7cGB5UYxrkl,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-06-26,day
1a5GiWGDK05t4LZkMQ79ny,Barselona,2wdsck730u8ZhDA7eVHw7m,2018-06-15,day
77oA3bfrwkD6OEAMvBZFnn,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-09-08,day
1smqWKDRApd8E2AKFdqmJR,Sjæl I Flammer,4ZkE1Z8JMluBHPVbqqchOE,2017-05-05,day
5bc41AR6MopVJwvUMwZxxs,Sjæl I Flammer,4ZkE1Z8JMluBHPVbqqchOE,2015-11-14,day
1Hh7gc7dx7Z79hGRIC7jwU,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-12-15,day
17a8ndlPahfs2VHigK1UwK,Folkeklubben,3qqhR4mOQZP2t2I6QmU8lE,2013-04-15,day
5cqcJo9dkAS30Y863RWbDP,Barselona,2wdsck730u8ZhDA7eVHw7m,2018-09-21,day
25pc7fJ3K8j8qa6BiD80Qf,Barselona,2wdsck730u8ZhDA7eVHw7m,2017-09-08,day
0M9ZaU3S301iku15fVMwkB,Franske Piger,62BCr5YFr6zDWUObVF6jIf,2017-06-16,day
7q7NXU7fa7Y7VBeeHEcobF,Franske Piger,62BCr5YFr6zDWUObVF6jIf,2017-06-16,day
2q0LJ7zULGTT7D90AHwMIo,Franske Piger,62BCr5YFr6zDWUObVF6jIf,2017-06-16,day
1wrP7AuAmQNeSqO0IoIuTk,Franske Piger,62BCr5YFr6zDWUObVF6jIf,2017-06-16,day
4KWNmwiJ9OfiyNneQ564OW,ML Buch,3NsSv8HchEwfa7bGkjb4ZC,2016-03-16,day
6UDiMrXOEA5EGzPsYc8Q8D,Cancer,7pOqartmNfX43UBnGoRS6P,2017-01-27,day
3FRszvNOD2xiFP152J9tJn,Lowly,721bfjbiX9Koqt2rO8PWOY,2017-02-10,day
5cJ8ix9uNRmUDqko6vcAvt,JÆRV,0qxmhX6oqu0inoESVCGlpZ,2016-03-11,day
3KvBPUoZXcy89i4hCK5qnl,AyOwA,0jEVXqem2JCUpkuLrUSqp3,2017-02-24,day
6zv0iXqtwn9Ikg9tyhTX9X,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2016-09-08,day
5HxowXWpDe6SJ2VZTQufcV,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2016-09-08,day
3jvOOe8qlXLa15L2yvWw2H,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2016-09-08,day
0U5AuobKiWuid1LN3hC5a6,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2016-09-08,day
4jWQSaPJtqddP6T7O5Bc4i,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2017-11-02,day
6uHpol9lWkWo9qvJ9i470r,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2018-06-11,day
7I5geg8TV2HUMHO6Lk6kzV,Motorique,6z2gceJe3Mv5rC9oO1rpV3,2018-11-23,day
56iZwmMoXHsIokBR5cjbmh,Shy Shy Shy,1tl1kuqnOIvGdMq2ZsNRGR,2018-03-02,day
00tnjCdFglRv0wml2R8Siv,Aksglæde,38OuwRRstYfgqeP4EciiWU,2016-04-15,day
7n2q5PPELJkE8AKztcIg4c,Slowes,6LeEAgauuAGZW5rwj8w09b,2017-03-31,day
6LJVrrzBhalUiwH7LUAp3r,Slowes,6LeEAgauuAGZW5rwj8w09b,2017-05-26,day
17NCPlI8biAetvWaX2g9IY,Slowes,6LeEAgauuAGZW5rwj8w09b,2016-09-26,day
66S9wKy7PIarfngiNy0Mbp,Barselona,2wdsck730u8ZhDA7eVHw7m,2018-03-16,day
0AqTMZVlumELuqiyTy9t3Y,Barselona,2wdsck730u8ZhDA7eVHw7m,2018-03-16,day
0puwmk9wfByETROkCelmwl,Barselona,2wdsck730u8ZhDA7eVHw7m,2018-03-16,day
7jvsywtmUOmjsDQkfJO68F,Barselona,2wdsck730u8ZhDA7eVHw7m,2018-03-16,day
4QjqQnqxHeH0FJVvWi7Cfp,"Barselona,Thøger Dixgaard","2wdsck730u8ZhDA7eVHw7m,6gqJlDswcckQFWxQDw4c5t",2018-02-02,day
3Vh75mYhZkk0UxVsTg04c8,Emil Kruse,4WnhWF0prnUJ7sHHi5Aoun,2017-09-08,day
1mnhmBcw9jGOefuckYpkA2,Emil Kruse,4WnhWF0prnUJ7sHHi5Aoun,2018-02-09,day
3zLLAa70VR7lAQ6j8W4xM7,First Hate,5HOnVNfQ1FvMzZN2NEuNhP,2016-06-20,day
3Q4Rptiu1H4d90LzPzrkdY,First Hate,5HOnVNfQ1FvMzZN2NEuNhP,2017-05-12,day
2PyDeNcULEWKlq23nAMcbN,GENTS,7zOVGL0VYcCqXgN1tEMp9d,2015,year
6nvkIt3v9s70j8i7NCJJfm,GENTS,7zOVGL0VYcCqXgN1tEMp9d,2017-04-07,day
1WuBIREONE0gH1FPgsLWto,GENTS,7zOVGL0VYcCqXgN1tEMp9d,2017-04-07,day
1bGI8ECOo6YBT5AFmZOn3s,GENTS,7zOVGL0VYcCqXgN1tEMp9d,2017-04-07,day
1bAhDxWwtd1wXKKoDvUyGY,GENTS,7zOVGL0VYcCqXgN1tEMp9d,2017-04-07,day
1tqlq4BgNTFni1FjwTIrkZ,Folkeklubben,3qqhR4mOQZP2t2I6QmU8lE,2016-08-26,day
2hLYDmpTpVkfW44TEMrFvH,"The Busters,Farin Urlaub","2wCh75gIAQ5Ed9UGiqLBMB,1MfMEINKi23iSLoLcLVGRy",2011-12-16,day
7gBFqCbisYGY03Kj21S9Jl,Wisecräcker,0Xv1buguht6ttG0OECVATF,2016-09-24,day
4X7c0QRgnCljo8a6SNVfks,Skaos,4zEONIS8gOIelgc6ntFZIl,2006,year
2NMHldyLs9eaL6sy0uHk9k,Moskovskaya,3arKqOFnnYqHR7LZ6P2sEW,1996,year
0izv3FTuO6HJXnsoeII8bg,Alpha Boy School,62MKqrszBatg8Tac56BldE,2008-08-08,day
0LIbRGiEJml3zbn2fxJFnw,Benuts,4r4BF6PjVu4nuyBu3WH9Iz,2009-10-30,day
7vBkcFQJ6IuYLrmBuMZL5U,Frau Doktor,1crjojPjIWyW8ymip2jccX,2009-03-27,day
4x38RjuWXf5m16STWLabXf,Die Tornados,6K6RI4lnLt6ceugVlHix9z,2016-03-15,day
4otm81HwFijH46ZXnUMZXX,Blechreiz,0hWcKgfE84UTpfPGrrCa33,1990,year
5gHiuSR5ZEDCJWvT0RCWBt,Bad Nenndorf Boys,0SyGSVWKothSBOSOpw1nSj,2007-06-08,day
3B03BpfL52GRLVxmQrbXM2,Yellow Umbrella,3gXLeeyXoh0rYZ8AUfmKQF,2001,year
15BssM3kUIOzBGjvYe94Sm,No Sports,57cjldWjdYyBnEufaPdguk,1993,year
56YNuFSUnZ0fjw1gFtqrgg,Mad Monks,48KfskhJwOsuHbzmMKscfy,2014-12-15,day
4v2AvhEP6qsDfWpEQHK0PU,"The Slapstickers,The Swingcredibles","2cXp8Y0AcpNdGqHGVrRsFV,4RleTlQh99ZzZPeMEfZSKv",2015-06-26,day
4h4sCAseV1YjJ3qRXUDE5X,Blascore,5eTEjyPacil5NSZk0eznz0,2012-11-02,day
5JxXhfHRVOriSLf0el30v8,Skalamander,6D1Iq2SISZUwSwnDAV8RLJ,2011-08-12,day
3TGGxxJkluNgbC0AMKMc0L,Mother's Pride,4BkawgJsLsOgkcmkGOoPIw,1999-07-08,day
5p3UweJMfLV97JPP3oiEP8,Loui Vetton,27GrtwKdNvrKdDE1ZTgyjQ,2015-10-02,day
4i1Ncf4pEciI5lTGQTt8BD,Nguru,3sDenzoI8D5JSNLeiS5wNF,2000,year
4auhiCxYkHbzPGvGvoH8xK,Redska,19bG4KhSaqIdhGsywYb7Mf,2012-01-15,day
3ZdGKlRg1491PKPFkAEBph,Rantanplan,06L7YPmlQkpMaKz8sFJsyM,2008-03-21,day
4hgYfXvHgRtFchpfRfTHDj,Lax Alex Contrax,37flq7gmaexESsgcCqkb8P,2004-06-14,day
7ixeDzxqOijVgGG1ZjiLqm,Bluekilla,29XRajgDeqJjse5M0qLARd,1999,year
1MsWR7HbvQvHVNLteXUWRD,Mr. Review,5g8R72b6PxqDmFv8Hu0jK9,1995-11-20,day
7cZFfiFWxlSSJ4cKiNrMlh,Los Placebos,2OnOar2ezX0KDknX05mqhy,2004-06-15,day
0tA7QugneTNRrC34LFJdBB,Skafield,2hFD2cHJiyjhmMjHfqF7Cz,2006,year
6IHLeuVeLJXNkUACWaeg0P,Die Ping Pongs,7yb1SzSrQD40EkdZzeMEQG,2008-01-01,day
7c00XB32IxtDnt5DVMMKO9,Dr. Woggle & The Radio,4xCWIhqJrxidcohipz2EFz,2018-05-04,day
5eDwCCzu1wB9jIfyTl4QZv,No Respect,2abwyImlxZQpSsLYcjGusa,2011-10-07,day
0Lw3hwZvMSkuhI9FqMQiOZ,The Skankaroos,3PH35cpbv8VQ5h38zApixp,2012-11-19,day
38RwMgrUn3cHgtgCMOJpBq,"El Bosso,Die Ping Pongs","0x79AV9vF1bpPiWikm2NWB,7yb1SzSrQD40EkdZzeMEQG",2015-10-30,day
00BGb0OLDPvhsTpAYt8601,Ngobo Ngobo,3hrGhDFrK009Li6OhCe6ro,1992,year
465nvwWQcHd5KH4Tv2DmKM,Yellow Cap,18Qwf3D6XlqSKXseMclIoc,2014-01-17,day
7F2Wuhb3JFXjBoqVuROhIE,The Offenders,3S1FzJNl5DweiBE4UE0uob,2011-09-30,day
4lGqIk500e3pMR8tIOiAWe,Fun Republic,42R8f4uX5Nf4yn9y0GoI0U,1996,year
7tQdECZdjd9rT0ANnxedP9,Rolando Random & The Young Soul Rebels,6q3DfOPOf8VcOj7LVvCfqp,2006-03-14,day
4q63L5lJRuPZlRx3m3aXCY,Skarface,6uPTfhyIhYQk2koFEv3Cq7,1993,year
3Oo43EMAeUSAwBy2nYa0A6,Los Calzones,0TdpHmgTji0VJARVNgB9hc,1997-03-03,day
7lKeevsNpdoaUPdk39Ercd,The Butlers,2n0LdblqHyYBpmqxvOTysn,1990,year
1YkMXTr2JFN0UzmwmvKWQy,Mark Foggo,0JgLCwEn2e6bDyZ0b1FCwn,1999,year
6jKQDhc7IsQYrO4aNlgcK0,Spezial Guest,28aeWrtPiah4We2Lh3ALDK,2003-06-05,day
7a5DGm6ezTeFyY1ByRpq2U,Berlin Boom Orchestra,4JBWizQ3oHB201aRAUA0Pz,2010-07-30,day
5TOzDwWeBQ3OL6TPeBcoKs,Rogue Steady Orchestra,38kGQTMWDnJKHoIoDXvK1G,2008-09-26,day
7JYOcy5MyxHLkr9Fni4Uos,The Butlers,4fNyHJVpejfDhaaWk9jOfN,2017-12-20,day
6n7il3YP9XOx9OmHdwNWNj,The Baboonz,0puwbHkq7kHAZBtIHvqxNE,2011-10-21,day
0BcVMznazo7hB8yk7NQz3m,8°6 Crew,4R7Qd9exnMPJLEacNKnxWF,2017-01-13,day
50lbTUY4alZLmRqKTUR7Xl,Buster Shuffle,52g6DEmghtDNa19ehPw9uM,2012-06-01,day
3hOwyWB8y2pV74nKlRALiu,Los Skalameros,3Z1fX3cL0uiwMkwzqczKN2,2012-05-01,day
18m9qJWCvjigpRfojN7ZUc,Schwarz auf Weiss,1fmVcsN9Cc5wDV05iw0kLS,2000-08-21,day
4yUgvzW66ejDXnWQ3AukcD,Spicy Roots,1DLxLYklNE6OBYAx3lIsu7,2001-04-09,day
3Yo5llPmDE6LffgeCRg0Ak,Seven X,3BnQCz7DuHCB8O4RcmXsxu,1996,year
41BJ66ENW3JY7kgstL0bA4,The Hotknives,2uoezM6j8nCGupNI3zeMcb,1996-09-02,day
0ulzGbxevUUtfz9p98SJzW,El Bosso Meets The Skadiolas,1i2LsJONGwpeCUCFo1e7xJ,2013-09-20,day
07qP6kMKE2w7FGSkgHZ5yz,Two Tone Club,71So40fMdgI3uFPbyaThbY,2009-12-01,day
1DWYTFS6UqXKTShgEU4FiA,Hammerhai,5Z215UqxnldmCALHpIwvH8,2003-06-20,day
