ID,artist_names,artist_ids,release_date,release_date_precision
2Aw4Pz5FWP8QCAJSZ5tnwm,Doctor MC's,3Jj7NIBaqFSHmcsO33ilwh,2008,year
25SL3ZSbEGtu4oU14xllMQ,Ludmilla,3CDoRporvSjdzTrm99a3gi,2016-10-21,day
3FO8PIKuriDbQTKHvCuHb0,Bangalafumenga,2Up1CVSrlDHlDYRVNEowZ6,2008,year
11HSXCxSkJNcaCJTbRnfVn,Ultramen,0lHrjS42zWBjmuPrlGzZzL,2000-01-01,day
3u7efYoUbxVuKWHbirjvma,"Charlie Brown Jr.,Negra Li","1on7ZQ2pvgeQF4vmIA09x5,1E4r5qziZja6v8jA7iTqjn",2008-01-01,day
20cbGw4DpRYSVapv3RQkx7,"Gabriel O Pensador,Tais Alvarenga","5BWqFYIPTnFx3OPWOoJvmD,4C2lJrO2VHoBJiDac8ygPS",2016-07-15,day
2O3weNI8jVcj3t9T7ydgTq,Seu Jorge,0i1s9WcIu0PrUvHzALgofo,2015-03-31,day
0GomaarN8dzHNUuumAxOjb,"Ivete Sangalo,Calum Scott","7dzq55YG3wjViqexDwiycQ,6ydoSd3N2mwgwBHtF6K7eX",2016-09-18,day
1XLaqWaOh2Dp5QpZZMOSRq,Jau,2UdpXNLGaH4hhgm9eus5wL,2011-09-20,day
2Sr2LZfjcOpzfzFHHR8vQu,BaianaSystem,5JHYuwE2n7bleXMUsmtCW5,2017-02-03,day
3tFmhHqGurLCBsOnkgwKnc,"Dennis DJ,Claudia Leitte","6xlRSRMLgZbsSNd0BMobwy,2OjoIDVPQKT9B7loZbPEfp",2017-01-13,day
0EPxmvsG1BY5td4aTOkWBF,MC G15,3Nipsl6GVwwGyeAk0J29C6,2016-12-15,day
4pHwiJxVXz4rNC6dHzD9VR,"J Brasil,Bateria da Beija-Flor","7MPhjKo9pLJ7mPJOOxeIf4,5wbW5Y2t7uYtFIdJ8xpPjd",2017-02-24,day
3S6CbwaglnxsXuPgDbN0C0,Buraka Som Sistema,6zUiRChNyL3HEezOd1Wjam,2014-08-05,day
3yYpt60ESoGqWnMgmHvJ4A,Tropkillaz,5bzWtCkjIAMgN93gLt56SO,2017-02-10,day
30mTOFzvktKjTiXQvt6dCv,Chico Science,7HnkRhoGqYLTasI52iJoE7,1994,year
3xRaXAOFz03X86oWrDrW9Q,"Dennis DJ,MC Koringa,Naldo Benny","6xlRSRMLgZbsSNd0BMobwy,1pk1stIyHnuK6lXZ8QiNKt,4xnFkvb5Pk259qAXQ6yrYU",2014-09-17,day
3WLAcpFwRmC98f5UGRXAkI,Ludmilla,3CDoRporvSjdzTrm99a3gi,2014-08-11,day
1pkD31Pt5ZNW3N9v2cFMzc,Criolo,37ZflmHTdxkSLQuT8w9NBs,2011-12-14,day
69PBLrSXwE0PLWMGCjPgDi,Orbe,3p3RupCclzsu6ubOwIOith,2008-07-09,day
5jML4PPkfC6ohF306F9KUa,Dani Voguel,34mTGXhnwNlyjTKoEhUEia,2008-07-09,day
10omrVgl4tpXq51ffGb7QC,"Melanina Carioca,Dj Dettona","1RVHk1teWy5ftUa7J4RiMj,3kMu9To7cVGaCz8ylZ3d6U",2016-07-01,day
1bUazU9SSOh02AdlOPeTvm,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,2017-03-24,day
0XcuBfglpHdhOoIdaSEjAv,"Jetlag Music,Thaeme","29bg2tYJCCyiuZdbsc9mFh,14cCxRXG3sTMLp3rnCmNRX",2017-02-03,day
5hdrYq5xzw2w2LTiRae1It,"Labanca,Dubeat","4vP4WXp1jd6k1TSyS2ikEZ,1d3xhh3It3A2T8u1EGkkKH",2016-04-29,day
1t0rMPZb1GS24ZCAL9wwIO,Melanina Carioca,1RVHk1teWy5ftUa7J4RiMj,2016-01-15,day
2IRay6GKql9YtF8Z8waZxz,"Ludmilla,Claudia Leitte","3CDoRporvSjdzTrm99a3gi,2OjoIDVPQKT9B7loZbPEfp",2015-02-03,day
0o4TCFS0SNTAemzVT9NXPu,Ludmilla,3CDoRporvSjdzTrm99a3gi,2017-04-21,day
0g5Y5XfG6gE0PvkN3CqUAI,"Kickstarts,Vinni Marchinni,PJiuSan","6OO30j1YnwwtJV1e6nu3e8,7fsYBgN6qrrGy8WY0ihwb8,7IcbLfqHSNgc3FwVXm67zU",2016-11-14,day
4G481JTBJIZABAstJKfMYU,"Maria Gadú,Shapeless","3uCu2WgyG0Iw50ylOYDSpH,01056gItT5lFJEvQnFOByX",2017-01-20,day
4YjnkK8jd1lUqUlluDbnZo,"Vintage Culture,Fernanda Abreu,Shapeless","28uJnu5EsrGml2tBd7y8ts,23T5kuXiRZWsH5w1lxowMh,01056gItT5lFJEvQnFOByX",2017-04-07,day
5eN58yh1jG1af8DWgZELk0,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,2013-04-16,day
3JAnxdVlMLo27vasMzMdPk,Pitty,2dmQ0vMD3THLMcz7DsvfaT,2013-05-06,day
1coQgkLujv6HkFcToOI7CX,"Eltin,Shapeless,4i20","0CuAjzGLgyZe7aHgVwSzSq,01056gItT5lFJEvQnFOByX,3zlIIVkWyNrNpeN8lO49aH",2016-09-15,day
4P7diWb8fMAmSn4faaFILC,Dubdogz,4cdyqaBREB68H77QKCrKP1,2016-06-13,day
77BpytsTfXz6mgZOjCCRrB,Cidinho & Doca,2rwHPBK5IvPCDr0QjKlgQc,2007-01-01,day
26LEeYG4vuFcpLUgXFPicw,"Aquele Som,Groove Mode","6FpCfUiLlltMh2MXAYiZ33,5W1AxSKzUhZtxbnGIGaxH4",2017-02-17,day
1dJnNZtylPNzVEBP2juBZK,Chemical Surf,7LgAW1ZiEd8f3HtCMGFaGx,2016-11-25,day
6eArzkmrBB9WisVu8rpR0C,"Alok,Nytron","0NGAZxHanS9e0iNHpR8f2W,7wpaPcYQBZ11SddBrEGXhu",2016-04-08,day
4Moqrj2WPXmOAhPL3FEiHQ,"Fernanda Abreu,Art in Motion","23T5kuXiRZWsH5w1lxowMh,4y3VghKwwjmfAUHo3G5rvP",2017-05-05,day
4rSkdURQUeBmXT80Nf0sbC,"Joe Kinni,Jakko,Bianca Chami,Paradise City,Kiko Franco","1fhYELM6eWtWrAGUIhz7Vk,3T56aaw6utzSabl8rL6RF0,2ahNigxP2RyQ3GMsL4OiJL,5EloofEGp0uaMjXeX7738A,3SNKZ8uTQoSyMsUNqNBOD2",2017-03-10,day
6z2r6XXnQPGjL6GhXU84HI,"Naipe In,Wolf Player","3S5D82R1it9taPhRCu10Uf,1gfk7XefMvHlaxogTOQ0lb",2016-10-07,day
5PsG1BSeNyduHzUg9hyrcv,ValerioBR,0aIfGosFUO7enVbltJf3zI,2017-04-21,day
2NUwaaJ7WkLpbLtv0znVbj,"Malik Mustache,O'jizzy,Pablo Novacci","5FcXaC6DLXy2s4HFGqERWU,0LHsbcZRV38lURP3OIKcwW,0kB22qSC3ax0XjoIxNQi5w",2017-05-25,day
56gpstNB96id9ngmImIkaH,MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,2017-02-03,day
4OLuGjveji8RtHHy8lS691,"Versaty Mode,Low Life","5GAgWt4QJIxKimKIWOsj4H,7eGlZOrscpVor2m81NRsCj",2017-06-05,day
17XbqsBdkQWs7eE29DLEXT,Timbalada,1Da4NyNC4CLayaNGGmL9uZ,2005-01-01,day
1QVQtAunEBeFkfKmTH2qkF,KVSH,2uGKgNuq7MnKksXiSO6HjB,2016-07-07,day
3olfgWzi1tJKa6cNqrdiUs,"Gustavo Mota,Evoxx","045FVvBNAc7VnPYvzAJpO1,4ARaZW5s4DFmr6kalIPHI6",2017,year
4JfXgRqu0J51nO5DnIh2MU,Mc Gui,7E0NXeBm7iHldSxEFN4XJd,2017-05-23,day
66TvaSwlBC3lKkarrspev0,"Liu,Vokker,Shapeless","3DnNQH13SfSOjZDsVEa0ht,0HOKaD4722Nsk1b1rfrXYh,01056gItT5lFJEvQnFOByX",2017-04-24,day
7MsQfgYkI67Mzzmwfbt9WW,"Vokker,Zulker","0HOKaD4722Nsk1b1rfrXYh,0MnqkexgF5k332HUPbQXw3",2017-05-15,day
05rJdH2MRLJ3sQoEUO78qs,Anitta,7FNnA9vBm6EKceENgCGRMb,2017-05-31,day
3dDR9BTyV7TSSbVr0gAL52,"Marvin Gaye,Felguk","3koiLjNrgRTNbOwViDipeA,3eH2apcLhzhnr3eWmH3VBf",2016-09-09,day
40LBfFrEiThYx7nIAs9JiU,"Alok,Liu,Stonefox","0NGAZxHanS9e0iNHpR8f2W,3DnNQH13SfSOjZDsVEa0ht,3lQvg5w1PYUH7HzcbTBsLu",2016-09-20,day
7AWIO4i8ghMDyX9cfbBaWy,"Cat Dealers,Evokings,Shapeless,Magga","3q2dSq7VZnj8TmoJUyRm40,2PHZw1JCGqwqxZdZ0tt222,01056gItT5lFJEvQnFOByX,0rupveNGxCnS1mm7OBCI75",2017-06-02,day
5K9fv9qVnLQ2yjoVb3FdmM,Millah,5IWQbAOAe4qhS1PPLXD42h,2016-09-23,day
5BExwlyTDT3ge7m5uKSJzW,"Malik Mustache,Selva","5FcXaC6DLXy2s4HFGqERWU,1Ejjxuav6kpsSyb6QIhjHa",2017-04-28,day
6tFgSfOi6yWYLcOCq1e1iY,"Clubbers,Galck","0mKfkzDXQzYEa1qXH6AAWf,1DC2PWaBBPDboe4WJeh16b",2017-03-03,day
3z4Dz3tQWriC4f2uysBdv4,"Haikaiss,Jonas Bento,Malik Mustache,Dazzo","53iGNetIf91uZx4Jb54cgb,48Oxa6B9euthfl9VTQsArN,5FcXaC6DLXy2s4HFGqERWU,35q47VBXqYifKiU5VBjeYb",2017-07-10,day
2FkhHXxnSODzNYF29Xm9lG,"Sevenn,Bhaskar","7bNqXqIrIfwJnipx7oGeU4,6kT18gnkVrCz8xJQcrib7L",2017-07-13,day
2quqW9OgsBb7EGMM4hvGEu,"Mick Jagger,Alok","3d2pb1dHTm8b61zAGVUVvO,0NGAZxHanS9e0iNHpR8f2W",2017-07-27,day
6m0KnKJff6xxtKalORoeOO,Daniela Mercury,2krrkKvM52JgvfGu2Uewbg,2009-03-21,day
6TkxpMRnYmwmj8ygQ1DwEL,Os Paralamas Do Sucesso,7EM9m7HOXxVgP9oEpDDv70,1996-01-01,day
6Try4KEVUwUVdZ6K08h64l,"Mc Pedrinho,Dj Perera","1etNnR2SdlelBQAICa2Q5m,3W8dUkzZlGLkhLHXQ35O5s",2017-06-02,day
7ac8sivblLQjsQipO5FZ63,"Alok,Bhaskar","0NGAZxHanS9e0iNHpR8f2W,6kT18gnkVrCz8xJQcrib7L",2017-02-27,day
257RLh1j9Brx3POPoB2U5F,"Vintage Culture,Selva,Lazy Bear","28uJnu5EsrGml2tBd7y8ts,1Ejjxuav6kpsSyb6QIhjHa,3DUHqp1EQvqsbodW3qKDH9",2017-02-10,day
2ixwEzscGn0YIHTFi0l09j,Liu,3DnNQH13SfSOjZDsVEa0ht,2017-07-21,day
3bmbNLqSJjGDRbbqlJUt4y,"Tom Novy,Cat Dealers,Michael Marshall","1EVpn7mXyF07LuJqgUk6RX,3q2dSq7VZnj8TmoJUyRm40,2FT75iYuWmycqYrXbVD9cn",2017-07-28,day
4Jqu84GW0XXnS5Y5QjArvx,Sevenn,7bNqXqIrIfwJnipx7oGeU4,2017-07-21,day
39KvocEnRyXIcqegUpUpln,"Dazzo,Black Jacket","35q47VBXqYifKiU5VBjeYb,3KEcxAT9lenxw6blSFsHGD",2017-07-31,day
36fQyCu7xfLdhdaubp1yp9,MC Rita,5yES5e4EJpUB0tfmWi3eao,2017-07-25,day
1Q2zOiU39DFBW2lRZ8VjSB,As Bahias e a Cozinha Mineira,7MKatfaGFrdd4jTZiwZW2K,2017-08-18,day
7rki18dAeqNHpfjfQQdivP,Péricles,6gEzJZrbm0F4ihvE9iXR9z,2017-08-18,day
7b9crwfg5IfiQQObZ6mWgx,"Malik Mustache,Michael Kane","5FcXaC6DLXy2s4HFGqERWU,6iBudHfeIeiovHAGQhLBmU",2017-08-21,day
4BjPsq3MXBNo4Qxg40igEr,MC G15,3Nipsl6GVwwGyeAk0J29C6,2017-05-03,day
3ibRxEv4KkcU9e259eyNJA,"Major Lazer,Anitta,Pabllo Vittar","738wLrAtLtCtFOLvQBXOXp,7FNnA9vBm6EKceENgCGRMb,6tzRZ39aZlNqlUzQlkuhDV",2017-06-02,day
24putRJqkmdXxfKq5OI4TC,"Alok,IRO","0NGAZxHanS9e0iNHpR8f2W,3TNpNnN7Y8QhtJJnQ08YeF",2017-06-02,day
1v2Ad22YIDj43KALniUMA7,"Netsky,Macklemore,Digital Farm Animals","5TgQ66WuWkoQ2xYxaSTnVP,3JhNCzhSMTxs9WLGJJxWOY,5fyDppLDl1juIu1BcUT5zh",2016-07-22,day
4YflgfU9jCknPCZ0LJI33U,"Dani Gurgel,Gabriel Santiago,Paulo Novaes,Barbara Rodrix","2j5N97IBFhpmtZ7n7qTLZw,2GTIa7Clthfpu7hivToeD4,1Ee2vIMGWEMnEqcjJ8nKZ6,7AaLSv0AqF3q5sdbCCsN8E",2014-06-10,day
1w3aZV48IwxnDrRG5vx4ja,Zé Miguel Wisnik,4yazl771ZuBfsAKt6wyCbV,2011-04-04,day
2kkAAXawuCuy1whV3tLo2w,"Renato Braz,Breno Ruiz,Milton Nascimento,Roberto Leão,Chico Buarque,Mario Gil","69urXE3DptYZDfblOG15D5,1TIXvvgvxf1vFH6bIyEIt6,3Bnq7jiU506HcPjRgQ43TM,0HreYEwPk26wMfqOxZRy8E,6tOsSffQQIXmK8TqsDck8t,4RC5kAWItA683TYcnrmaYG",2018-11-16,day
2gotaxNlFxm4CE2vCy4Ww3,Ana Paula Lopes,6NvBhGXUDDTnb1Bz43DQkT,2005,year
1FftaKaCkUOAPtfN4Ifo2l,Mateus Sartori,2ktBKl8FJ3IvMo66eMcESM,2007-06-07,day
28JEkOgEHVCqg6Rh5BBzdJ,Socorro Lira,0ih5t6uMTt9342EPShEma0,2014-05-05,day
344TEJDioBfRMqedERQFyq,"Clara Sandroni,Marcos Sacramento,Lira Carioca","55Hyx2mz3gx5HTiUzO33Ev,5BVgOKodjXNSYX02BQ1zGQ,0AS2OhdHbTZCW7fNEi1d4Q",2015-12-01,day
0UMDsgaDw3jWtOMe9POaHm,"Anna Toledo,Guilherme Terra","06YiE7qHrjE5qM3V66TLoQ,2VEQFL60dKjudAdWdUEEmA",2014-04-15,day
2qMWdtd52SmSMq4AuG8qw3,Cris Aflalo,6LmSLxddLNzkLQsbBSBrZd,2003,year
311gRL6leNy6SP5t1c2hlL,"Jonathan Silva,Ceumar","6IP99taUkC3DqZfZCEdxLY,4lTstEgQJelAPnmAuNg5Nu",2018-10-19,day
3uB3PaupPjvzRs3RYAddbK,Roseli Martins,2U2CdZ3fMmn4hO7vLs4Dxv,2003,year
1h8G33WGTfl8bLuuGzQHGP,"Manu Lafer,Dori Caymmi","5GMpmDkp1UFCBFBUEZrC5H,6fV3ZNUY8BCP45yuCWWDez",2016-03-01,day
1iGnWSs7gDf5SSBQ0XQc1M,Giana Viscardi,1d1OTwxbJJfrVj5rhwqxa7,2013-11-18,day
4v5PgFLkW68CSQHllsKqAC,Tavinho Moura,73DUuItQ5uVSxo50mQi5VT,2001-01-01,day
5pJQ6SbrnMtd4vz4d02Elm,Tatiana Parra,4UPAR5j8CLFlb68v9KFiZV,2010-06-17,day
5mhnbTcTGkvnAYYZAWxvKJ,Lu Horta,3EYZmptdA8Yb0hR3OEPFFy,2014-05-10,day
6dMxiaXk6eNgkTnAib2lMr,"Theo de Barros,Renato Braz","7cukosT9LtxcXIkHzCsEbj,69urXE3DptYZDfblOG15D5",2017-05-19,day
03rhFX910mrRUhDnA7Ug5j,"RUMO,Ná Ozzetti,Paulo Tatit","6DmQdCGtq7MnNtaNuFvSPr,0uhzGb9luJW0RlaYgFg4Ic,0QgBYZMXS1DYeBYJCbli05",2012-10-25,day
1ZWiwV0WFhEP3lbSMKXiv7,Lica Cecato,40nWI2XCwm0d6H6IMYtrDu,2005,year
6SJSo0ZNsuHjipHN9Jurjy,Gustavo Souza,7DEWZPtZWRToFooWJh2KCL,2008-03-27,day
4JbscoFBDNzduNR0XwJ1u8,Tony Boka,1LLA8RysjnrbZyoEoPbcl3,2007-05-10,day
5ErntN9qU5YlYxOSpMdd9x,Gisella,5uSu1Jv2a8hXPIjMVyVhnr,2019-03-07,day
4jJyPAMmCeUMwqRFDKtgKG,Marcelo Onofri,1nWeX0RlGWz2GejYjurqBz,2013-12-20,day
4p25x23YlpSNIuxGLmnicn,Danilo Moraes e Ricardo Teté,2THteMfsRRJXtGlY4pzPFk,2007-03-23,day
7fwTlEMTEN5t3PiCUfjCRb,Daniel Gonzaga,0I2UOEH58YSynVN412RI69,2008-03-01,day
3hCu3qW6d1xXIkY4WKTy6E,Maurício Pereira,3js0Zjzcr90amXSHwf6RBN,2007,year
3dYyh4d2I9pkA7HoRgBICa,Guzzi,28ueNWJCo4L1J3cGHn56xl,2008-03-27,day
0UZJhhKe06YYyT7sjUo74i,Edu Krieger,3Nj6wHcE9eQNkQNJ3Zudwy,2018-07-24,day
34eCcgNWVNsPjyiYIdATZF,Folia De 3,0bpZBSB4E7PZKcIR0Ox2Ii,2018-12-07,day
2mOWjTG2V6HFGSej2jbN55,A Barca,5WYJ9EVN7hRbekxwdDK020,2008-08-15,day
3JaJAt0L0s0MbYJEANlB6h,Ligiana,37lgYw7jQ2uYcur914rI3H,2010-01-26,day
79BL3dTIOLRmdqGlDRfx3j,"Rita Maria,Filipe Raposo","0nPky8omooBuzR3rE5rG2m,1uEYPiUpfOMJ0RTGaTlGno",2018-08-03,day
6BymF7Zo0wkYNcxmVZAaS4,Rodrigo Campos,08VlguMfAFdEAJb15OWAeJ,2009-03-02,day
1ZTfMemnscOxDsbZNAnALJ,Ana Salvagni,51fml6BGbA9Gi1pTQZyGHb,2004,year
6ZJVQaZmkb0x0aPVRyefz0,Jo & Tuco,4M2TD1hx7mtJOqJBAZLZ6u,2004,year
2YGtHarIBkD6jK5O1nB6hD,CH2K,7xcpggNEJ4Wazwb6g9d1qP,2007-03-23,day
4fiLmQlmC9a0pkeXvbddhc,Consuelo De Paula,4pC7MSrPBtfjUWd8irptqY,2009-10-23,day
2o1gKQTB3ajnWjEjJuyPua,Vanessa Bumagny,3PtDwYtBeZHzeHEFssUFhP,2014-04-11,day
50P7AFsgMS9YcOCIFwhi2j,Amanajé,3sHHD4XPtdQreZ90ARZIBv,2010-12-01,day
0nLPISz2oEPcB9LE4b8bIM,Juçara Marçal e Kiko Dinucci,40w3aT7hSPv2aQVAQXT68m,2008-03-27,day
4AmlCaeXM3XagACIS1CuWT,"Kléber Albuquerque,Rubi","6w86Fhz9J95CDm6NmpqZs3,3510DsTIfnfwEQeCqZ9F9T",2017-05-06,day
0O54c7z6LNBGUuIcSIhWpz,Maniva,2wbxReZvxifnwe92aq9CJy,2006,year
1lTT3xE634owIulPuXEBwF,Samba De Rainha,62oIGUMFjM5pPbOpJ3ouOM,2010,year
5iGOZ12yWFuDQZfnxGFnB1,Clara Becker,7yJOCRJISd2bzfCLCUCdqG,2007-06-07,day
73x50kRUwTS3tRNK4SW7JP,No Olho Da Rua,3FjefDMCAYsAFJt3GU3sH4,2005-07-12,day
0ZHWSAqXMppylQe7PXsvcD,"Jurandir Santana,Gabriel Grossi","0AVdmHPkO7mcA9oOTLslLw,4HNRaNTXCLtwCaTv5Qo5fc",2017-05-05,day
3mmMyTEoQ6xF9rSjI0cVBZ,Chamberlainduartefidelis,6rFs98DMxAbP0lRd3wMQ6M,2005,year
0Y0I4knO5YWIo59gce9lCr,Rodrigo Delage,2ewXmEn2J43U6rfWXBE1Ja,2004,year
331KlUaDjiZs9uRqo4bIGr,Ná Ozzetti,0uhzGb9luJW0RlaYgFg4Ic,2018-03-30,day
0dv0HtxEAC6UEy6ghGRGwe,Verônica Ferriani,4VrFWmVoU4k6pJzLSe82WA,2013-10-14,day
1wvtni4pv5jcXstIMRarhw,Adriana Deffenti,02e08lLxRQJ4GEr8ZFmM0o,2016-11-06,day
6aCCblUoCu8BGbKWdLzraL,Rossa Nova,4dtZOdIt5O466QZafGRB53,1999,year
3ECh8yJFRk1PGTusRduaHT,Ceumar,4lTstEgQJelAPnmAuNg5Nu,1999-05-04,day
4jmjqkqgCkzNoDngauRYrI,Paulo Freire,5UzXAmZg87IzJiGtl1oPwp,2004-01-29,day
2wM0phTABIw3oc9e5PdPjQ,Alex Buck,0S7HRHm4R2SpEQzAD9a37V,2008-02-01,day
6YzETgJbyMZx4WkzMSZ7LO,Samba Um,4WKJyYyCg6pv3wLI4Vc4Dx,2007-04-10,day
6gskF2mRbD2oNy4MLvUpZu,Jenjibre,7eJfdpr6pCpbFPvMtCHus5,2006,year
3wTDc01c3FG6zQXKb91oZ6,"Almir Côrtes,João Paulo Amaral","3xbvjBtEfK0fRJZlf7rIyn,1utK19J8XHZQr52DlyBY6b",2014-10-01,day
5vTB7I9oZsvGOKc3VwwA2L,Nathal Víllar,1i9FxpP1Ro0GtD3aRsrHUZ,2007-01-01,day
5qKP60QqnGKvlme6u7V5M0,Katia Dotto,3StSD217wHcQtazW4Eg7nZ,2009-10-23,day
0uDbCLjegbg1mImHDqH5Gz,Conversa Ribeira,0hqGEJrXZRHP77fjMytkad,2008-03-27,day
74vT7LEuof83N1QuwCwRyz,Vadim Klokov,03UaJQwQb6s6eqc3VV5uT9,2005,year
1faikv6Yt7LawQvt51J7ze,"Fabio Tagliaferri,Arnaldo Antunes","1C4c1PEBzUIIseYQV8AUW4,7lOUbhzQ1F3xcCMEcTtbO5",2007-06-07,day
3cjB8CdsPZUSNa86mNrHWL,Annah Flavia,4xjrLhuuKHMAhou4QTCVzm,2007-09-19,day
