ID,artist_names,artist_ids,release_date,release_date_precision
0TYDUUiLQRoIUU9epk8hWz,"Treyy G,Klave,Joe Cardigan,Simon Field","2vz513fFOvrrkuISQd1CYG,7IVtRQO6SOLW6u3N4iZoJY,4Hougwu5q2Rl1JPxDiZ77Y,2S0tj8IQ2ytFKa5HdCni57",2017-12-22,day
2GC9Qe2mKsKrdKzpUYZovp,Michael Calfan,4CuipEvwcoQggmCV8jpKF9,2018-04-27,day
6cteteV5fgPcynxDAaHWpk,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2006-02-21,day
0HbdmxxPRk5em6Lt47p7Wj,Solas,2CGGUtRYybRjQmuUwXugeP,2006-05-22,day
2COiqgWpiOqE2uDClhXjHH,Liz Carroll,69WY727rgGm0EpEd7NSUHM,2006-03-16,day
1us4NvqbvjLK1oMNKYZZ1p,Kathleen MacInnes,6BNLRJUsqAsb822EOsPDyu,2006-01-01,day
6zSrgVB5eJJKJ7bDBOvHgI,Solas,2CGGUtRYybRjQmuUwXugeP,2006-05-22,day
6YDfvgHYcrfI85a4jX09gz,Iarla Ó Lionáird,3zfwMucEg6tKF4IR1zrHHk,2011,year
56wlUHi9IhwZzTjECaRHVd,Capercaillie,0tmwQE8ei6AHKnPrMc9Ib5,2013-08-12,day
44iDw81DugB0vFPL86XoBd,Muireann Nic Amhlaoibh,0kmDsPHHxquChPOywNcoF3,2012-12-15,day
07hzpo5y4S5gexoSll144p,"Éilís Crean,John Doyle,Kenny Malone","1G3RmMchcUMHeWlQcXBSTh,3a1QidCLKC1IuMfGKY58kC,6NcMdkaqsWM6Y1e529IPQ6",2014-10-15,day
7aGVa9UUI1MmCuXoKOvlp2,Dervish,08DRTASY1wyduMevINkClA,2008-01-01,day
1QnoiY76MgNsUMDt1R9RO8,Planxty,15EMC4BhBrkCPwIxCfuY9c,2005-06-20,day
4FDWxohwhsfdJLa88Q2LPE,Máire Ní Choilm,0G43gV0WARP8lOyH1edUsz,2010-11-01,day
71QOKjfl5NyRCJ26Ylzfbi,Flook,3AtiX3mgmF2cKIeigOGyf6,2002-04-24,day
5pe53VsqeAN0MFSopxede6,Solas,2CGGUtRYybRjQmuUwXugeP,2006-05-22,day
50lxRrPfh2igkNu3I5cOut,Na Siaraich,7IEiXjQEZqoELLzw8AEKzU,1987-01-01,day
7Hm99LiYtwWQ3N2860Axjb,Solas,2CGGUtRYybRjQmuUwXugeP,2008-08-26,day
5v5UOLFY8xEAT0bte7QP7Y,"John Whelan,SAMITE MULONDO,Oscar Lopez,Pat Kilbride,Seamus Egan,Jerry O'Sullivan,Randy Crafton,John Skelton,Denny McDermott","1iQJGSwEIMSJN8yhvKowdk,6ubSVyTL3JeD5TbQtgBBDg,3ELktghnE5zeabnHdNycyh,2Qc8lfjcK3KbQh8nTCPb5V,5dWAsW7cMbMCswqTwN2jQm,6BDcotssTh0uk4AbcuEugb,1giyBSysdEptPCLZXgLBLF,5GoiBZFKIlqHbvPdELx516,2BpVaLLYIPV5G4A8xghE1P",1998-01-01,day
40ockREijSnZhwdPIG0EfR,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2006-03-16,day
2io034Azw0Mn5qKQgiKTrv,The Bonny Men,4UFxAUUBFkpIRApwZ5LcWd,2011-10-12,day
3LRGMPhqmHP8KAemJnUZyK,"Gerry Harrington, Eoghan O'Sullivan & Paul De Grae",2AQGJETfFkoB0FjsY9gV51,1996,year
5ZBqiC8YyqIGWy03qywD9r,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2010-04-06,day
16POAqFW4Za9QWUFjKeET3,Gráda,7apM3uzUfWjf9KhSSS1RgR,2010-01-26,day
7dTff6G8VIadzxXUSgj3GA,"Sharon Shannon,Frankie Gavin,Michael McGoldrick,Jim Murray","6gABJRqeRV4XW6T8vP9QEn,5repE3sF3Q4joYE2ZJvqQK,6XLzyxxr88YdGmrCKrFI74,5n3RSUtNuKvmG9IU5KZdwU",2005-03-01,day
20Y8DpBWWta5wV2OcHNZTd,Flook,3AtiX3mgmF2cKIeigOGyf6,1998-01-01,day
0D1qlIZg0DV1JxHTZ94rIk,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2008-03-04,day
0vGEPamVi0U5aylgomMWXD,"Éilís Crean,John Doyle,Kenny Malone","1G3RmMchcUMHeWlQcXBSTh,3a1QidCLKC1IuMfGKY58kC,6NcMdkaqsWM6Y1e529IPQ6",2014-10-15,day
0MAZZ8hmIvxZFq4a6Yx25d,Fiona Kelleher,19X6GI9wJemM9tnYJ8ScYK,2008-01-01,day
1Suce7OkBdz5SlnC8JZcqi,Róisín Elsafty,5YEBE9TEPuI9u6orx67NkL,2006,year
7xUdGkl3xcgiR4IhQ2kKl6,"Solas,Karan Casey","2CGGUtRYybRjQmuUwXugeP,204RAaZLKLwAMTGWEEVW44",1996,year
79111L4zVdnUGu7jAyyDko,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2006-02-21,day
2A8fIK4qogrycp1mpkoT1O,Dàimh,2i0hAjGW1xsOaWMvuwW5Nd,2010-05-01,day
4odacY5dB6HeAJqlAMfMiv,Máire Ní Choilm,0G43gV0WARP8lOyH1edUsz,2010-11-01,day
0offJWvRsqY5UXL0yDt3gX,Liz Carroll,69WY727rgGm0EpEd7NSUHM,2006-03-16,day
0HUZZ85rABWgjYTz3XxDwG,Lasairfhíona,4QcckAsRkgRCIu1X0ZvOFJ,2007-04-06,day
0aCnMKdhIKrM1QDcKB1prQ,Sharon Shannon,6gABJRqeRV4XW6T8vP9QEn,2006,year
0aFCeriXCb1HJGPchjZIxl,Michael McGoldrick,6XLzyxxr88YdGmrCKrFI74,2000-01-01,day
7ohOyOg5kBmTkTg1gztjNW,"Seosamh Mac Grianna, Stephen Campbell, Manus Lunny",5GBhLZqiut8coUJ45P00j2,2003-01-01,day
4UkOKpcDwkPRRs8rhoniH4,Solas,2CGGUtRYybRjQmuUwXugeP,2006-04-25,day
0eGcOpCUMbBxRL8plC83ph,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2008-03-04,day
2r4oUDSKBMwQw9Uu21UVLF,Na Siaraich,7IEiXjQEZqoELLzw8AEKzU,1987-01-01,day
6QbcNA2UeGPHja0DwL1fE2,Planxty,15EMC4BhBrkCPwIxCfuY9c,1980,year
68AZ86fNmzwwlPz65Xf5C5,Gráda,7apM3uzUfWjf9KhSSS1RgR,2010-01-26,day
33E25uoFfefrUbtNEehMbx,Fiona Kelleher,19X6GI9wJemM9tnYJ8ScYK,2008-01-01,day
4yfE6YxYVufyQP2U3HYzlG,Julie Fowlis,3IqWMVFksTbtL2EaFi5o8k,2007-03-19,day
6OsEKViiFCsQiWxhjP9pvG,Dàimh,2i0hAjGW1xsOaWMvuwW5Nd,2010-05-01,day
5CEhUp6caMfBahHMQRmdQp,"Lúnasa,RTE Concert Orchestra","020YMlk8jpd2AKUi5B0OK1,2JV4LRW4zooGWJvD2Ek3Tk",2013-04-09,day
15zovXcLpfA1lW3c58AZz4,Solas,2CGGUtRYybRjQmuUwXugeP,2010-02-16,day
5TvGJaSXGO8yzSJRsFNWVE,"Seamus Begley,Jim Murray","4SHonFYupBpr7Z1snENr8w,5n3RSUtNuKvmG9IU5KZdwU",2005,year
1ZwEREpv57YHqgPt7re0kH,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2008-03-04,day
6jTMvGAYbT6Ur4ntC8ZPV8,"Sharon Shannon,mike mcgoldrick,Jim Murray,dezi donnelly","6gABJRqeRV4XW6T8vP9QEn,4hw3LX0y6gXNTwW6yYb2y4,5n3RSUtNuKvmG9IU5KZdwU,1PqRco2aXDuUaU9c5wTyZD",2009-01-01,day
5mcB7a7ijE7wH59vK7USsM,Dàimh,2i0hAjGW1xsOaWMvuwW5Nd,2010-05-01,day
4TZqhe4Imy2C0hdEoklxwh,Solas,2CGGUtRYybRjQmuUwXugeP,2005-06-20,day
1Vc39YjnHm0bHtMjiDu6kY,Téada,1VBQhu7f3xYuYPxCo0ddQF,2010-03-05,day
4pN33EJznhHZ0C93exTON1,"Lúnasa,Dr Gilbert","020YMlk8jpd2AKUi5B0OK1,2lpUolMX6tJcUk0XklEfn6",2013-04-09,day
6ubOvRMTirlhmOc2YJV4Ta,"Trad.,Kevin Crawford,Stephen Cooney","1SKToYaQZS3u769SZ9astu,1PZVs9CIUJezVIKNaQ6BzF,4Jo6kV5fCzc9vmkmiCHmi9",2008,year
2ShJfppryY5LjV37O4l9ob,Paddy Keenan,7jMW9OsTW3JHAegS5xCx80,2003,year
6uKfWvMfxv0OlUEcewuUOT,Solas,2CGGUtRYybRjQmuUwXugeP,2008-08-26,day
6uuOZvBBzbIxbXq8pqQvDZ,Eamon Doorley / Julie Fowlis / Ross Martin / Muireann Nic Amhlaoibh,6N6kIlwVcvJ3T2aB6YquSu,2008-11-03,day
2GS57u9a4KOJWPk2z1c6YS,Relativity,5YEwL7Tlq8HYZL5a3qsYhl,2012-08-20,day
696rnnie4FWAvxlFZAPgzu,Solas,2CGGUtRYybRjQmuUwXugeP,2006-04-25,day
1V1awmPN38qLafBpzfrlwU,Anúna,59OUpsEQlEUXDHVEOPQ7sC,1996-09-17,day
4kaLc3uMTfrBCdE81RSpqZ,Téada,1VBQhu7f3xYuYPxCo0ddQF,2006-03-16,day
1HrNMrF3jYY1HARvz6FgV3,Shannon Quinn,0w03qMz64SsfS5rp4oQgX2,2008-10-23,day
29Mpc61FphDCHdCZOFPPqG,"Lúnasa,Tro Breizh","020YMlk8jpd2AKUi5B0OK1,0yJ6wtKaMKfvB6CIO5viGW",2013-04-09,day
4c8VzV9Kj3wFEHBhgy4Up4,Vincent Griffin,2WJYuXXa4qrgAzwe6f4OYm,1977-04-12,day
1mNnICrrAOMBLGaNN61mI7,Solas,2CGGUtRYybRjQmuUwXugeP,2000,year
4ChLmxhTth1vlAoA4rvvWC,"Maighread Ní Dhomhnaill,Triona Ní Dhomhnaill,Dónal Lunny","2L4Mj2hzcRlQL5w5JxbXmt,44LE83xodXZHiqFX8Qb7CB,0woo27tBjj7xCWTRTKOPCh",1999,year
0TE61GYYUI91arZHe8hGhc,Lasairfhíona,4QcckAsRkgRCIu1X0ZvOFJ,2007-04-06,day
0ZhLquVDSj0Cs322lXIzuP,Flook,3AtiX3mgmF2cKIeigOGyf6,2005,year
5Vv7YfMJv19RNyizehRGKN,John Whelan,1iQJGSwEIMSJN8yhvKowdk,2002-01-01,day
0GPMgKmz9eafOu6sLrhLxg,Madra Rua,7JfdxC8GiKxtwYKGzBt40q,2009-02-01,day
34PkHuABp8TA9He0p347rP,Solas,2CGGUtRYybRjQmuUwXugeP,2009-11-10,day
6ai88Erx6HZYwwtaE1Npqp,Joe Heaney,1DX5OmABaJp87grJ1klUvm,2005-06-21,day
5QuGbhZMBuTbVzK1wdGh6n,"Éamon Doorley,Muireann Nic Amhlaoibh,Julie Fowlis,Ross Martin","4EHQiRN4s7D43Lu3YnrUvS,0kmDsPHHxquChPOywNcoF3,3IqWMVFksTbtL2EaFi5o8k,63fCAztdVeprGlum9jTobW",2009-06-29,day
3MVyUWYdmbCiBu68AwYYZU,Dónal Murphy,7eU6XWePZFJdb3ULj1gzed,2009-04-03,day
7z6UObRjQhlPaayoyRBkRh,Julie Fowlis,3IqWMVFksTbtL2EaFi5o8k,2009-10-26,day
7IQLkInX44lrry86Kwsspt,Pat Tierney,4kTFiNiYhOA479Uvxi1dPW,2011-08-18,day
3aGWDPp6tV89wQaIy9gDgw,Flook,3AtiX3mgmF2cKIeigOGyf6,2006-01-11,day
0ZyPIrLEB2Ntqp7xiJxOZO,Michael McGoldrick,6XLzyxxr88YdGmrCKrFI74,1996-05-01,day
6wpO4INOS21e5xO1AEmTdt,Dún an Doras,0pUnkZfq6ETa124D5Gwa5Q,2005-03-17,day
0AUbqgzIJ0YosTyjn0laPL,Lúnasa,020YMlk8jpd2AKUi5B0OK1,2006-03-16,day
7r3XTOzHqrHCtQhcmCBO8h,"Lúnasa,RTE Concert Orchestra","020YMlk8jpd2AKUi5B0OK1,2JV4LRW4zooGWJvD2Ek3Tk",2013-04-09,day
28gHTddoiDc0K6MXDhTL5r,Solas,2CGGUtRYybRjQmuUwXugeP,2006-05-22,day
5SUCrM9xVOx2GK6p2XzO3E,Dervish,08DRTASY1wyduMevINkClA,2008-01-01,day
2HoP2voEoDliKYGUbcBv6O,Beoga,659fOqEHzm3jL8AeWuOwXO,2012-08-20,day
