ID,artist_names,artist_ids,release_date,release_date_precision
1Sc4FwUJMZc9ywTjRIAEzO,"David Maslanka,Univ. of Arizona Wind Ensemble,Joseph Lulloff,Gregg Hanson","4Y2OXwc53GsYa1MT3R17bR,3ct7osbREbW2AOXcrxSHWU,36r7lSBOonWru35OvwEGMg,4o1zpiv9IXh7f5RwJj9zzR",2000-12-01,day
6HQji1C5PjKRCGETFlxSJk,"David Maslanka,Univ. of Arizona Wind Ensemble,Joseph Lulloff,Gregg Hanson","4Y2OXwc53GsYa1MT3R17bR,3ct7osbREbW2AOXcrxSHWU,36r7lSBOonWru35OvwEGMg,4o1zpiv9IXh7f5RwJj9zzR",2000-12-01,day
26HuMNnK8fHzfjrWFedGa4,"John Sampen,Marilyn Shrude","44TiMLXm5N9ybDnmYiINME,1YLcKRc61TO7X4ygebZpGp",1992-06-01,day
24lQHSDfkUPPPpG3DGTzzz,John Sampen,44TiMLXm5N9ybDnmYiINME,1992-06-01,day
3pQpbiJ9DCzbg8Sc85F80I,"John Sampen,Marilyn Shrude","44TiMLXm5N9ybDnmYiINME,1YLcKRc61TO7X4ygebZpGp",1992-06-01,day
6wiRVe9G9QufzXoGNrMfFz,John Sampen,44TiMLXm5N9ybDnmYiINME,1992-06-01,day
3JF1eZk0whVcKA1KfUK88V,"Jonathan Dawe,Eliot Gattegno,David Fulmer,Christopher Gross,Kris Saebo,Marc Williams","1UwlqFifd7eq9V26j2BdYf,41UwChNDGJMi8pq1KkW3hI,5LAPGc6Tg3owrTXNgaTSr0,0SHl8cPDHD5iynEyMBDrx4,4XGaLEAswrPv6DNXL1AYzQ,61sgsnmKwCajTvJYrhkJtY",2014-02-04,day
0h3B1RDXBfzSAim69i8E3t,"Jonathan Dawe,Eliot Gattegno,David Fulmer,Christopher Gross,Kris Saebo,Marc Williams","1UwlqFifd7eq9V26j2BdYf,41UwChNDGJMi8pq1KkW3hI,5LAPGc6Tg3owrTXNgaTSr0,0SHl8cPDHD5iynEyMBDrx4,4XGaLEAswrPv6DNXL1AYzQ,61sgsnmKwCajTvJYrhkJtY",2014-02-04,day
6uTDV7EraUNA09t6RBjX0k,"Jonathan Dawe,Eliot Gattegno,David Fulmer,Christopher Gross,Kris Saebo,Marc Williams","1UwlqFifd7eq9V26j2BdYf,41UwChNDGJMi8pq1KkW3hI,5LAPGc6Tg3owrTXNgaTSr0,0SHl8cPDHD5iynEyMBDrx4,4XGaLEAswrPv6DNXL1AYzQ,61sgsnmKwCajTvJYrhkJtY",2014-02-04,day
1UBTd3KVonv8tmiwIiV5mH,"Jean-Michel Goury,Orchestre de l'Opéra National de Paris","71NrVoGEVm2LM05DobagLS,1hro5WQTcOb7fRCEUQEZtK",2014-02-20,day
6QAigrySlUN4ZcaomiNBOx,"Jean-Michel Goury,Yves Josset","71NrVoGEVm2LM05DobagLS,3limVaf47fgxCsLXZuCOKz",2014-02-20,day
6Ubm0zL3IyAY3p5qVvLwcx,"Jean-Michel Goury,Yves Josset","71NrVoGEVm2LM05DobagLS,3limVaf47fgxCsLXZuCOKz",2014-02-20,day
1451KquT4gkvBMsrQLl8S5,"Jean-Michel Goury,Yves Josset","71NrVoGEVm2LM05DobagLS,3limVaf47fgxCsLXZuCOKz",2014-02-20,day
174IaRDXI1Ghz9gUwHFie7,Christian Forshaw,3hb2rYbbTMlvmd42CCH3kJ,2008-01-01,day
5llwKiQ5cNGIw2yLMQzxLV,Christian Forshaw,3hb2rYbbTMlvmd42CCH3kJ,2008-01-01,day
7n6yVPEtwVNnPr7WcZjOLd,"Jacques Ibert,Claude Delangle,Singapore Symphony Orchestra,Lan Shui","3KSFGteIQYY5pgE3veclRk,1DQh1xDEYOgutveWq3WsFc,32sSC58wBNlSthfdC2t8Av,4HTldpk6yxzwf2IeaRn0Eg",2007-04-01,day
2R8rgQYiwAvWpzzPT9SE9V,"Eugène Bozza,Koryun Asatryan,Eun Bae Jang","3yW0ivzA6bxlw1QwOAc33R,1u9bgqAwi25DgSiRtkn8fc,0vJENxZgZA3huLujCprNZE",2000-01-01,day
5NNmo0NLQezhHKFzdlA3Io,"Paul Bonneau,Orchestre De La Société Des Concerts Du Conservatoire,Philippe Gaubert,Marcel Mule","0nhwbpIOp7m3GrBzXPhJI9,2jR0NsaJWwUmIxtEAJKCNP,0Ue3NLul9q4zg3NVV8wn19,7bwRI4SrsBLV3vg3ciLb14",2012,year
35JAsPgFvQvXVbD1YFPbZH,"Tom Walsh, saxophone & Luke Gillespie, piano,Robert Muczynski,Walsh & Gillespie","0jhJYzdo09TcWJEQMt8zY0,4Kjw5uvC6dc5tpZMIcrJfo,3ik3rYrzv7gE52aOSznsQ2",2010-07-09,day
0luRILHjBN5x2ViPULDT1s,"Robert Muczynski,Tom Walsh, saxophone & Luke Gillespie, piano,Walsh & Gillespie","4Kjw5uvC6dc5tpZMIcrJfo,0jhJYzdo09TcWJEQMt8zY0,3ik3rYrzv7gE52aOSznsQ2",2010-07-09,day
19eCHZqqabJXtN1lQcQ0JK,"Joseph Lulloff,Michigan State University Wind Symphony,John Whitwell","36r7lSBOonWru35OvwEGMg,5EIeuz2KfwYLPj3pwsfSUv,1vluRAhSPnyRMK94PkexWK",2000-06-15,day
0iaiMROK52Fw95e3lmHTHd,"Michael Torke,New Century Saxophone Quartet","044KpZLyEnNpxq8UAFqweC,0ZWswriMRVVkiBi1oZDXfS",1998-01-01,day
3ayztuR5qhCUIdSPvbx4BR,"Henri Tomasi,Claude Delangle,Singapore Symphony Orchestra,Lan Shui","3iUfk0rE0niRdZQlKWijVc,1DQh1xDEYOgutveWq3WsFc,32sSC58wBNlSthfdC2t8Av,4HTldpk6yxzwf2IeaRn0Eg",2007-04-01,day
16ayidvIlCvlObvRwArIDU,"Henri Tomasi,Claude Delangle,Singapore Symphony Orchestra,Lan Shui","3iUfk0rE0niRdZQlKWijVc,1DQh1xDEYOgutveWq3WsFc,32sSC58wBNlSthfdC2t8Av,4HTldpk6yxzwf2IeaRn0Eg",2007-04-01,day
7mSmfDcyUs0wopIXpHPmYA,"William Albright,Timothy McAllister,Kathryn Goodson","1xNpB2WuIzhabGLNOTNMkW,6OzdZIUKdTobEruEMOKXHP,4r5rmefSq7DoeTfcI07U2G",2006-01-01,day
2UUYJeXrVNCgQuGn32AEac,"William Albright,Timothy McAllister,Kathryn Goodson","1xNpB2WuIzhabGLNOTNMkW,6OzdZIUKdTobEruEMOKXHP,4r5rmefSq7DoeTfcI07U2G",2006-01-01,day
1fKvaiA0IK7nQWHBuVK7gb,"William Albright,Timothy McAllister,Kathryn Goodson","1xNpB2WuIzhabGLNOTNMkW,6OzdZIUKdTobEruEMOKXHP,4r5rmefSq7DoeTfcI07U2G",2006-01-01,day
6Y9I3WTxOS4XZd2pIqSJwY,"F. & M. Jeanjean,Dutch Saxophone Quartet","36aJNp9Cy0r8hztGsymqxc,7ha6FRfecRJ7WsHhGrNVD9",2009-02-03,day
2nGRO5mifhfph3Q1mksWEO,"F. & M. Jeanjean,Dutch Saxophone Quartet","36aJNp9Cy0r8hztGsymqxc,7ha6FRfecRJ7WsHhGrNVD9",2009-02-03,day
4iBti7oJl9YEImI2jTlHZI,"F. & M. Jeanjean,Dutch Saxophone Quartet","36aJNp9Cy0r8hztGsymqxc,7ha6FRfecRJ7WsHhGrNVD9",2009-02-03,day
3GBjFraG2s4vwEH19MrBFo,"F. & M. Jeanjean,Dutch Saxophone Quartet","36aJNp9Cy0r8hztGsymqxc,7ha6FRfecRJ7WsHhGrNVD9",2009-02-03,day
