ID,artist_names,artist_ids,release_date,release_date_precision
7m1oRKYiZCfuKXRMWGefWR,"Getter,Ghostemane","3QryVD03gGZOLQQXjy3EoA,3uL4UpqShC4p2x1dJutoRW",2017-08-31,day
35V6qXUDCvwZdmbKe5PlPG,"JOYRYDE,Skrillex","24neLwyYRyj4ItaGnFeIT0,5he5w2lnU9x7JFhnwcekXX",2018-10-19,day
4B66dqeGbZW3iLg3vgPLDP,"Habstrakt,josh pan","1YYJxpOXYk1z1WtqdeLMkn,2sfSQ1BOzaFQa3LZj6OGwD",2018-03-30,day
49SRZY1eFGbe0XyXTBuIMJ,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
3wNP2GiviumzO0guYj7yHb,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
0qvG9HStF3yLt1MERaGJp7,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
44jRyHVbVHAYewSnadS5bx,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
7ErShv2TrxJwDYFcmam1D1,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
66q8WZJ3yQ1fcyqi5eATd4,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
1LJ2wSpYpYU13nXhYcct74,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
4UOexqDph51SFDuwVVEfFO,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
0Qi1wgHg2g4K85u9anmuGu,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
0K6kgkY05os4LxQedEoz8k,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
2jhQkuqXsJlB1mTRCwo3az,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
1p2rkXu2Fwpar1E8JwM945,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
7g4DzPzkLyamaRQDwO6aTC,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
0dvwzksQP2gy4CLf4iId1H,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
1vCcXN3tDG62CLIyhKydtj,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
2BB91NMQLa2YFX5XGvNs6S,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
2821ijkUh7z7UhiTSqeIck,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
1UMkQBtFI68R2CZq9aTq4C,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
0a8S0HQPzQwwqK3DOYH2rx,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
4TbIGqpHx0bQDhRisMD5wB,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
1UoUrODgZfFtM7tUjATVSR,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
0sDhdpCXsHrfMvqepWgfpt,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
3LyzSbfq7IGQpzrqTlpKIv,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
1I2wEeo9KtNs8q4xMjGhFl,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
2r5jl9bHygkdYVZgL86d8X,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
0wPPhaVEo6yippEqir9YPU,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
42n2tQYycX660RxY8SUPRc,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
6hIa1PtCbw4VYwJqtriMNy,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2015-08-01,day
7jIOeorBb11DSObFEeVwNF,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
0geRsPDDD8FRTxV8giErxn,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
11ZqjOjaxRqbRznoOqSnEz,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
7IW3nf1UDwvWyuYXFor78w,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
1ctxU7o5zClMncRkLwfm46,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
5qzqfY7hBXLjez61UVKI2K,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
3ZYccOJlYC76xxt6zCaCNm,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
4Gxb2MR9C2FD6h7feHYKI4,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
0ITqGHL6XYkVwsrhyE2c1L,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
72y4NotUiw4E9UbPoRu0aL,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
5BlRbWpztzg7oJTZ7n7whA,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
6Bo476bdbVI7Pv8KAgiSVj,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
6O4uDUCNlHyy65wn3BZcAG,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
6hKaMHjZ5Ij8CElAmaLCm1,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
1bi874bZ5QJZpyQ8VLLcgY,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
0NQy95y8T0kFOtRagBmVJ3,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2016-06-01,day
0VszJag3RZFluhQxtpyqO1,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
6emBbppoZXbwf9pbDsC3FY,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
7qmD6CpANw35lYcsXhif7h,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
6j8hZh98pGhv6kaYJFufAI,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
5sO0vNNflkBze37nOYdrC7,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
1czFD1TxwK1q1r6bYrBfLD,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
2kA5rhdAKggJ0hM2S7goXs,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
4j8z81DS8HY5zvAcTeojUS,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
6gE43eFgqfxUJMUdG1ypOL,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
6MAyFY68NyD4tWie42Wwrz,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
4tUEFMDtKl7bWI5xqKJ4C2,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
3amUs59P3thKMt1zSxGTXI,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2012-12-20,day
3STYntspHbnCB1KQHEgNAl,Howard Shore,0OcclcP5o8VKH2TRqSY2A7,2003-11-24,day
4nitkZwftWQF9PTTZepNhA,Brandon Fiechter,2XDOBQOobSTxtmFhWKdm6x,2016-09-22,day
7JD2iGvFOKs3rYfSkKH4Qh,Brandon Fiechter,2XDOBQOobSTxtmFhWKdm6x,2014-10-11,day
152luZUL6Ctmwo9Npjh5sa,Lind Erebros,10SVLYCWh4cAY42qVxen4b,2013-01-24,day
2SsJmkp6iZyKzKczgPUbeh,"Russell Brower,Neal Acree,Sam Cardon,Glenn Stafford,Edo Guidotti","1FZjz1inMOV25Hbl4scRTN,5mocQZIZJJsA389LmLpCkk,6CmVEAwfs5FzwnQ9bIotP8,0QHPo4EDeIiHCs37RRfhCM,4B1ybYYr0jNdpQ8hg3fsn9",2016-08-30,day
1wlKw9NAWVWpx7OIAyg9EA,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,1994-03-09,day
0cjTLJ5aJsaVBDiV5UoCsW,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,2012-04-24,day
0dCmdwPfQV0j0S2v5xYF93,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,2012-04-24,day
5t5rCnsgRBtcKqTB7SbD1Q,Damn Yankees,7ihLzUpuNecU5VBkvOUDNq,1990,year
4kLgkTZ79qPLJwGw5rhNx6,Bon Jovi,58lV9VcRSjABbAbfWS6skp,2015-08-21,day
4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,1980,year
0bjKbwEvZfU5epyZ3aZm1y,Boston,29kkCKKGXheHuoO829FxWK,1978-08-02,day
3UGAFI6gHmz88xMQbHr1UT,KISS,07XSN3sPlIlB2L2XNcTwJw,1982-10-13,day
1wJOl4QYDMsXPViJH0hfgN,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,2002,year
5DKSOabxbMTF1oLdPp5bcs,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,2013-10-22,day
0RsMWrjRfFgceSqS8aATKN,Ronnie Milsap,6Sb8EHpZvyjSTT5KD9DjUZ,2006-07-31,day
6e2y9qwbEywdjeKEzoxV1Z,Journey,0rvjqX7ttXeg3mTy8Xscbt,1998-03-24,day
2c2S4bD0VmK5sFeVH9KkEs,Journey,0rvjqX7ttXeg3mTy8Xscbt,1998-03-24,day
07HqIg8BnB1lJElnw2ZiSR,Bon Jovi,58lV9VcRSjABbAbfWS6skp,1988-09-13,day
4BrbVaWVXebvAEZ3nu6y4k,Bon Jovi,58lV9VcRSjABbAbfWS6skp,2010-01-01,day
39W3SQYsCXHzaA9U3UEMsq,Billy Squier,3Fz2GbraVXhcpXnoi2Oe1r,1982,year
7FIq1KZva7CjQjHG6A8XUg,KISS,07XSN3sPlIlB2L2XNcTwJw,1985-09-16,day
74OHo2EaP5MGw5AzJ9zoiA,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,2014-09-17,day
0KbrwUF6iWA5TiFFzaKFk8,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,2012-10-16,day
0H04yVa3DJxoXbLBpAb7iV,Chris Young,4BYxqVkZyFjtik7crYLg5Q,2015-11-13,day
2j79NtwxoWDmkiH4MGwdLq,Chris Young,4BYxqVkZyFjtik7crYLg5Q,2013-09-16,day
7DkzLcSXS4KhSvbvIJja3M,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,2009-01-01,day
4ZF2WDTBVFihfTkxfme8JE,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,2011-01-01,day
0CVyUGpAlxfDm9pEZitSyC,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,2007-09-11,day
1PzvzBhSxoF8MQOd8Eeku6,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,2016-05-20,day
4RXwX6vw4cH3J9bR9G9RHp,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,2015-10-23,day
7DYswEnZFL6SKaNLTxBf5b,"Brad Paisley,Demi Lovato","13YmWQJFwgZrd4bf5IjMY4,6S2OmqARrzebs0tKUEyXyp",2016-05-13,day
7z6s46Ty2Gx4KFV6qeldC6,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,2015-03-10,day
3UJvgGaBEJcDqz61mbvqAp,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,2013-01-01,day
7oizkVPKiJYU5CyTjrcVp0,Jake Owen,1n2pb9Tsfe4SwAjmUac6YT,2011-08-26,day
4u7KjVIQPdzGCcAwg4W5Kl,Chris Young,4BYxqVkZyFjtik7crYLg5Q,2013-09-16,day
3JffB4CABj9lA0NC63kbCp,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,2016-05-20,day
1qjl8UJtWTHrk4SFpwftSN,Chris Young,4BYxqVkZyFjtik7crYLg5Q,2011-07-11,day
0c4ICGb0jvszKj3KPR59JU,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,2016-05-20,day
2XE3dNcXAkP1edXJv7hWGc,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,2007-05-01,day
0TaT50ZZxT4ytZxuqkE3A9,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1986-03-24,day
6z3JD6IqVvu6TUBtCfQPbe,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1995-01-24,day
2df2tLNTmQABmNm72VLdYo,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,2015-09-11,day
0izIZ76QsCTJOgmjpUe8XT,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,1995-01-24,day
5Miaj9wRfCe3txB9tK65ck,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,2001-10-02,day
49yL3bbnq1snzWqjADCQ2r,Weezer,3jOstUTkEu2JkjvRdBA5Gu,2009-11-03,day
0i1ReVUysX0C3x0f0x7PB8,Journey,0rvjqX7ttXeg3mTy8Xscbt,1986,year
2f3QBiLT5lqW0DIFZYmBH0,Journey,0rvjqX7ttXeg3mTy8Xscbt,1986,year
7elZqrBZysXba7cTLkrw05,Journey,0rvjqX7ttXeg3mTy8Xscbt,1983-02-01,day
6RLgpE2BoEcmfqJrMcssSa,The Defiants,4HlA04lM6Dcfn8BfHsKoI5,2016-04-15,day
33aJlCeg5GpWqSw0wOuv8I,Bon Jovi,58lV9VcRSjABbAbfWS6skp,2016-11-04,day
6AwPEpVjrWnJ0Avv5Krvgr,Luke Combs,718COspgdWOnwOFpJHRZHS,2016-11-04,day
3T6MAweakkNrMYs8jZIWtg,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,2017-02-10,day
59FhRUTbBuT05t8w1dvWLI,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,2011-01-01,day
2RNrgGd9pmafU98DvARL8L,Quiet Riot,1dLWg6m8RRhizsdqJbhyj3,1999,year
1o8LrV6T3aIOiaDdpgnXhA,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,2002,year
081t95JRuDUrQYSS3h8iKk,"Chris Young,Vince Gill","4BYxqVkZyFjtik7crYLg5Q,3IhWQSrLj8EJjdvjFTpCyo",2015-11-13,day
4L9TrvjOnUjOVqPusbCQfs,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,1991,year
7rDcULv8vV16vetBjPJhuE,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,1999-01-01,day
38sEJrFU59D5bXjBgoitqg,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,2012-01-01,day
7CNxhE5lXGXSXVT1H9yBd4,Ronnie Dunn,1iLuTmIgxCEiEllDSWkeIy,2016-11-11,day
1jDJFeK9x3OZboIAHsY9k2,Elton John,3PhoLpVuITZKcymswpck5b,1983-05-30,day
349PT8jfi7RxXB7DZM0NMX,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,2015-04-28,day
500Tkm3vJmVtdUwdCVxCTb,Blues Traveler,3pHeBYl1yujXcZqqfF1UyQ,1994-01-01,day
2r2XzhBMB4liDL9YW80Fqs,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,2001-10-02,day
6EdVNX7wbjL2xS3u99xaa0,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,2001-10-02,day
2o4u19nlQWOGg5mLanT7Pg,KISS,07XSN3sPlIlB2L2XNcTwJw,1989-01-01,day
1amH1FjaNDAaZVpHWzcztW,Buddy Guy,2gCsNOpiBaMNh20jQ5prf0,2005-11-11,day
56c5t4CXg54TjmiGR6ptfL,Southside Johnny And The Asbury Jukes,0HosDiKX3VWIIjtSkP8cfC,1976,year
1cPXOzyeZauSAsT1yy7aBp,KISS,07XSN3sPlIlB2L2XNcTwJw,1976-03-15,day
0YQeuXoLAK7WM2E8sswDdS,38 Special,3zXw2Eh96iTT51pytzHdZi,2000-01-01,day
4k6jUovLmWOFddJCToRVBz,Eagles,0ECwFtbIWEVNwjlrfc6xoL,2000,year
7L8WxiOqgVFcrypKyrAPVx,Eagles,0ECwFtbIWEVNwjlrfc6xoL,2003-10-21,day
09ln4QumFqjIkfCFiW9aRk,Bon Jovi,58lV9VcRSjABbAbfWS6skp,2007-01-01,day
0UCg6lnG2MXpuEpf8Pk1MV,KISS,07XSN3sPlIlB2L2XNcTwJw,1974-02-18,day
1HBDWCrQVjrALiOA5rILnE,KISS,07XSN3sPlIlB2L2XNcTwJw,1979-03-23,day
6Rw3PvF8QOIlQ8zQLkTDBI,Kenny Wayne Shepherd,1riHqX633Kup3mJAw8WR8p,2017-08-04,day
0iA1unTbTbDOWUSlbwJ1pS,Billy Currington,1By9QBFnjZAoI83BZppHlt,2015-06-02,day
0vTKR5TQD03kASmEGlyDF3,Bon Jovi,58lV9VcRSjABbAbfWS6skp,1992-11-03,day
0KaAAVQxLIjB7HtjwlCZ5p,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,1989-11-07,day
6fZN9tN2OMe91H5keoqYLd,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,2017-10-27,day
1EAm5aFinm1OFsIZ0vzZj7,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,2017-10-27,day
4FK32jMoJOkbd7OLCYsm3z,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,1986-11-24,day
28cnXtME493VX9NOw9cIUh,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,2002-01-01,day
4gr8cn0A15bEP0r56wkiZi,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,1985-03-11,day
4pZ6mxFGCEGOa9YWrj4IEn,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,1985-03-11,day
1GBdajRQx0DdruVj8kxksv,Climax Blues Band,4eeRviM714mXXeILmKHxh2,2004-06-01,day
5vVmnv4EN3X2VBa5Fo3UFM,Live,6eoJpTIlcuxJNjV5fDzDJH,1994-01-01,day
64sn7wgJfeQKY3Jisnl59w,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,1973-01-01,day
2P1kXJQwy1MDmKdAbuGfcR,Sammy Hagar,1hXjTjJzZTXDZ75AclOo6N,2004-01-01,day
3kJObCbuzBL8COCZpxmMxQ,Sammy Hagar,1hXjTjJzZTXDZ75AclOo6N,2004-01-01,day
6E6uwOhAEHSzSvDewOBEvF,Night Ranger,1Ha0Fz4i0d4gu5fZbhBCtH,1982-01-01,day
1j06ieEC2BOCM0fTmYhn2l,Dokken,09hNSPPOxDop4FRdr6UEnq,1984-09-11,day
7FfE0EoQSsliADYgdxFChG,White Lion,3nLYJvqbEzs5kg2TlprxIG,1985-11-09,day
1Be8liECvEP5NYZjYvukbI,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,2016-05-13,day
112u3rCC4kNBVQuezcJzqy,Brantley Gilbert,5q8HGNo0BjLWaTAhRtbwxa,2014-01-01,day
33ohcIO07vMuvnxVRlrWed,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,2015-06-16,day
4JR1BQaA8qlr5s4D72xOKD,Clay Walker,4MPkNgar5uTd8Sqvrr7par,1994-09-16,day
346GCw2msr77HA5I5NFsKS,Clay Walker,4MPkNgar5uTd8Sqvrr7par,1993,year
0158TMiGmHyibaDeaUKayX,Clay Walker,4MPkNgar5uTd8Sqvrr7par,2010-06-08,day
462xC9RH0ZOJuleY1JUr8g,Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,2017-05-19,day
6s3dgEQgen7G85NtYUTEbD,Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,2013,year
3VAeTjREoKPY1exOXR4oBm,Two Feet,5sWHDYs0csV6RS48xBl0tH,2016-07-29,day
7hDc8b7IXETo14hHIHdnhd,Drake,3TVXtAsR1Inumwj472S9r4,2017-03-18,day
258urwu2zP1m3gb3IxGMAP,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9,2014-10-01,day
7GPstnufSTScEaw9dMxO9H,"SZA,Chance the Rapper","7tYKF4w9nC0nq9CsPZTHyP,1anyVhU62p31KFi8MEzkbf",2014-04-08,day
6GnhWMhgJb7uyiiPEiEkDA,"Mac Miller,Miguel","4LLpKhyESsyAXpc4laK94U,360IAlyVv4PCEVjgyMZrxK",2015-09-18,day
6VwBbL8CzPiC4QV66ay7oR,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2012-01-01,day
1TuopWDIuDi1553081zvuU,Home,2exebQUDoIoT0dXA8BcN1P,2014-07-01,day
75ZvA4QfFiZvzhj2xkaWAh,Post Malone,246dkjvS1zLTtiykXe5h60,2016-12-09,day
5yuShbu70mtHXY0yLzCQLQ,Post Malone,246dkjvS1zLTtiykXe5h60,2016-12-09,day
43ZyHQITOjhciSUUNPVRHc,Lil Pump,3wyVrVrFCkukjdVIdirGVY,2017-10-06,day
3B54sVLJ402zGa6Xm4YGNe,"French Montana,Swae Lee","6vXTefBL93Dj5IqAWq6OTv,1zNqQNIdeOUZHb8zbZRFMX",2017-07-14,day
7fBHjuqAIVOdy5xoNxy5YQ,AJR,6s22t5Y3prQHyaHWUN1R1C,2017-06-09,day
3dhjNA0jGA8vHBQ1VdD6vV,"The Weeknd,Daft Punk","1Xyo4u8uXC1ZmMpatF05PJ,4tZwfgrHOc3mvqYlEYSvVi",2016-11-25,day
2zM1k4PnL573ayLHqpQaQN,"Macklemore,Ariana DeBoo","3JhNCzhSMTxs9WLGJJxWOY,5ZpkHItfsaTaVtErDGDJ4v",2016-10-11,day
10Nmj3JCNoMeBQ87uw5j8k,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,2006-05-09,day
44CZRkOxv7UItaAUmh8PgN,Cherub,00dwwnz3V4kRfu3UFYpJLz,2014,year
5Z3GHaZ6ec9bsiI5BenrbY,Khalid,6LuN9FCkKOj5PcnpouEgny,2017-04-27,day
2STQAr3BRiAeeveJ07gZh7,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,2012-01-01,day
0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,2008-09-23,day
5VGlqQANWDKJFl0MBG3sg2,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,2008-09-23,day
